##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_018350175.1	PRJNA773801	SAMN19729387	JAFEKA000000000.1	representative genome	9685	9685	Felis catus	na	Fca126	latest	Chromosome	Major	Full	2021/05/13	F.catus_Fca126_mat1.0	Texas A&M University	GCA_018350175.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/350/175/GCF_018350175.1_F.catus_Fca126_mat1.0	na	na	na	haploid	vertebrate_mammalian	2425730029	2425722929	42.000000	19	70	101	NCBI RefSeq	NCBI Felis catus Annotation Release 105	2021/10/27	39307	20453	15137	8660972
GCF_018350215.1	PRJNA751610	SAMN17054329	JAEQMX000000000.1	representative genome	9689	9689	Panthera leo	na	Ple1	latest	Chromosome	Major	Full	2021/05/13	P.leo_Ple1_pat1.1	Texas A&M University	GCA_018350215.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/350/215/GCF_018350215.1_P.leo_Ple1_pat1.1	na	na	na	haploid	vertebrate_mammalian	2297552363	2297542863	41.500000	19	53	98	NCBI RefSeq	NCBI Panthera leo Annotation Release 100	2021/08/06	32109	19491	8948	na
GCF_028533385.1	PRJNA1028623	SAMN14122073	JAQIGD000000000.1	representative genome	9690	9690	Panthera onca	na	Sample0147	latest	Chromosome	Major	Full	2023/02/09	Panthera_onca_HiC	DNA Zoo	GCA_028533385.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/533/385/GCF_028533385.1_Panthera_onca_HiC	na	na	na	haploid	vertebrate_mammalian	2380242927	2363621827	41.500000	19	36242	36242	NCBI RefSeq	GCF_028533385.1-RS_2023_10	2023/10/19	35206	21071	10277	na
GCF_024362965.1	PRJNA936802	SAMN23235441	JANFAR000000000.1	representative genome	9691	9691	Panthera pardus	na	Hobbes	latest	Scaffold	Major	Full	2022/07/21	ASM2436296v1	Stanford University	GCA_024362965.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/362/965/GCF_024362965.1_ASM2436296v1	na	na	na	haploid	vertebrate_mammalian	2441326314	2441163052	42.000000	0	381	381	NCBI RefSeq	GCF_024362965.1-RS_2023_02	2023/02/22	34379	20517	9849	22038004
GCF_018350195.1	PRJNA751894	SAMN17054330	JAEQMW000000000.1	representative genome	9694	9694	Panthera tigris	na	Pti1	latest	Chromosome	Major	Full	2021/05/13	P.tigris_Pti1_mat1.1	Texas A&M University	GCA_018350195.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/350/195/GCF_018350195.1_P.tigris_Pti1_mat1.1	na	na	na	haploid	vertebrate_mammalian	2408678698	2408668598	41.500000	19	74	130	NCBI RefSeq	NCBI Panthera tigris Annotation Release 102	2021/08/10	33598	20232	9474	22038004
GCF_003327715.1	PRJNA481988	SAMN08662999	QAVW00000000.1	representative genome	9696	9696	Puma concolor	na	SC36_Marlon	latest	Scaffold	Major	Full	2018/07/19	PumCon1.0	Broad Institute	GCA_003327715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/327/715/GCF_003327715.1_PumCon1.0	na	na	na	haploid	vertebrate_mammalian	2432949531	2318879594	41.500000	0	2174	2174	NCBI RefSeq	NCBI Puma concolor Annotation Release 100	2018/07/24	23982	17659	2487	na
GCF_009762305.2	PRJNA602522	SAMN12368149	WPOA00000000.2	representative genome	9704	9704	Zalophus californianus	na	mZalCal1	latest	Chromosome	Major	Full	2020/07/14	mZalCal1.pri.v2	Vertebrate Genomes Project	GCA_009762305.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/305/GCF_009762305.2_mZalCal1.pri.v2	na	na	na	haploid	vertebrate_mammalian	2409668595	2391130833	41.500000	19	46	46	NCBI RefSeq	NCBI Zalophus californianus Annotation Release 101	2020/07/29	32543	21397	5732	16815048;34097816
GCF_000321225.1	PRJNA189954	SAMN01180787	ANOP00000000.1	representative genome	9708	9707	Odobenus rosmarus divergens	na	Ivan	latest	Scaffold	Major	Full	2013/01/16	Oros_1.0	Marine mammals	GCA_000321225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/321/225/GCF_000321225.1_Oros_1.0	na	na	na	haploid	vertebrate_mammalian	2400133628	2300235512	41.500000	0	3892	70655	NCBI RefSeq	NCBI Odobenus rosmarus divergens Annotation Release 101	2015/05/18	24996	19094	124	12034869;25621460
GCF_012393455.1	PRJNA661181	SAMN13022322	JAAXOB000000000.1	representative genome	9711	9711	Halichoerus grypus	ecotype=Northwest Atlantic	241Hg	latest	Scaffold	Major	Full	2020/04/15	Tufts_HGry_1.1	Cummings School of Veterinary Medicine at Tufts University	GCA_012393455.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/393/455/GCF_012393455.1_Tufts_HGry_1.1	na	na	na	haploid	vertebrate_mammalian	2338243510	2338231810	41.500000	0	6880	6880	NCBI RefSeq	NCBI Halichoerus grypus Annotation Release 100	2020/09/04	37991	21245	12428	na
GCF_000349705.1	PRJNA232772	SAMN00672463	APMU00000000.1	representative genome	9713	9713	Leptonychotes weddellii	na	WS11-02	latest	Scaffold	Major	Full	2013/03/29	LepWed1.0	Broad Institute	GCA_000349705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/705/GCF_000349705.1_LepWed1.0	na	na	na	haploid	vertebrate_mammalian	3156886159	2223147526	41.500000	0	16710	169546	NCBI RefSeq	NCBI Leptonychotes weddellii Annotation Release 101	2019/09/26	33049	22214	5600	16815048
GCF_011800145.1	PRJNA638103	SAMN13282320	JAAMPH000000000.1	representative genome	9715	9715	Mirounga leonina	na	KUSES-001	latest	Scaffold	Major	Full	2020/03/31	KU_Mleo_1.0	Earth Biogenome Project	GCA_011800145.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/145/GCF_011800145.1_KU_Mleo_1.0	na	na	na	haploid	vertebrate_mammalian	2417303335	2401718762	41.500000	0	1114	1114	NCBI RefSeq	NCBI Mirounga leonina Annotation Release 100	2020/06/09	30089	19899	5493	16815048
GCF_021288785.2	PRJNA795490	SAMN13072016	JAJSZF000000000.1	representative genome	9716	9716	Mirounga angustirostris	na	JK_09032017	latest	Chromosome	Minor	Full	2022/12/21	ASM2128878v3	DNA Zoo	GCA_021288785.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/288/785/GCF_021288785.2_ASM2128878v3	na	na	na	haploid	vertebrate_mammalian	2366166981	2350871381	41.500000	17	142455	142455	NCBI RefSeq	GCF_021288785.2-RS_2023_03	2023/03/17	30411	20358	5372	na
GCF_004348235.1	PRJNA605348	SAMN10150265	RXNX00000000.1	representative genome	9720	9720	Phoca vitulina	na	PV1807	latest	Scaffold	Major	Full	2019/02/11	GSC_HSeal_1.0	Canada's Genome Enterprise (CGEN)	GCA_004348235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/348/235/GCF_004348235.1_GSC_HSeal_1.0	na	na	na	haploid	vertebrate_mammalian	2363579318	2342135378	41.500000	0	5540	21601	NCBI RefSeq	NCBI Phoca vitulina Annotation Release 100	2020/02/07	28143	19993	3697	1593642;15008398
GCF_949987515.1	PRJNA1022093	SAMEA111380534	CATLKE000000000.1	representative genome	9728	9728	Delphinus delphis	na	na	latest	Chromosome	Major	Full	2023/05/01	mDelDel1.1	WELLCOME SANGER INSTITUTE	GCA_949987515.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/515/GCF_949987515.1_mDelDel1.1	na	na	na	haploid	vertebrate_mammalian	2663516986	2663323555	42.000000	23	630	630	NCBI RefSeq	GCF_949987515.1-RS_2023_09	2023/09/30	27436	19091	4761	na
GCF_963455315.1	PRJNA1026603	SAMEA111380538	CAUOHG000000000.1	representative genome	9731	9731	Globicephala melas	na	na	latest	Chromosome	Major	Full	2023/09/21	mGloMel1.1	WELLCOME SANGER INSTITUTE	GCA_963455315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/455/315/GCF_963455315.1_mGloMel1.1	na	na	na	haploid	vertebrate_mammalian	2651276051	2651059434	42.500000	23	992	992	NCBI RefSeq	GCF_963455315.1-RS_2023_10	2023/10/19	29282	19163	6453	na
GCF_937001465.1	PRJNA854208	SAMEA8800229	CAKZJT000000000.1	representative genome	9733	9733	Orcinus orca	na	na	latest	Chromosome	Major	Full	2022/05/03	mOrcOrc1.1	WELLCOME SANGER INSTITUTE	GCA_937001465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/937/001/465/GCF_937001465.1_mOrcOrc1.1	na	na	na	haploid	vertebrate_mammalian	2647335075	2647310639	42.000000	22	447	447	NCBI RefSeq	GCF_937001465.1-RS_2023_02	2023/02/27	31447	19396	8469	na
GCF_011762595.1	PRJNA625792	SAMN12326775	JAAOMD000000000.1	representative genome	9739	9739	Tursiops truncatus	na	mTurTru1	latest	Chromosome	Major	Full	2020/03/27	mTurTru1.mat.Y	Vertebrate Genomes Project	GCA_011762595.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/595/GCF_011762595.1_mTurTru1.mat.Y	na	na	na	haploid	vertebrate_mammalian	2378505825	2372283309	41.500000	23	361	361	NCBI RefSeq	NCBI Tursiops truncatus Annotation Release 102	2020/04/20	28904	19240	6398	19166626
GCF_002288925.2	PRJNA407951	SAMN06216270	NQVZ00000000.2	representative genome	9749	9749	Delphinapterus leucas	na	GAN/ISIS: 26980492/103006	latest	Scaffold	Major	Full	2019/08/29	ASM228892v3	BC Cancer Agency	GCA_002288925.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/925/GCF_002288925.2_ASM228892v3	na	na	na	haploid	vertebrate_mammalian	2362758273	2326894087	41.000000	0	5904	29443	NCBI RefSeq	NCBI Delphinapterus leucas Annotation Release 101	2019/09/06	27561	18469	5168	29232881
GCF_002837175.3	PRJNA434122	SAMN07836523	PGGR00000000.2	representative genome	9755	9755	Physeter catodon	na	SW-GA	latest	Chromosome	Minor	Full	2023/02/28	ASM283717v5	BGI	GCA_002837175.5	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/837/175/GCF_002837175.3_ASM283717v5	na	na	na	haploid	vertebrate_mammalian	2496209109	2391296343	41.500000	21	12168	133554	NCBI RefSeq	GCF_002837175.3-RS_2023_04	2023/04/05	29662	20411	5865	10835487
GCF_949987535.1	PRJNA986088	SAMEA111380540	CATLKF000000000.1	representative genome	9767	9767	Balaenoptera acutorostrata	na	na	latest	Chromosome	Major	Full	2023/05/01	mBalAcu1.1	WELLCOME SANGER INSTITUTE	GCA_949987535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/535/GCF_949987535.1_mBalAcu1.1	na	na	na	haploid	vertebrate_mammalian	2772885358	2772649958	41.500000	22	1374	1374	NCBI RefSeq	GCF_949987535.1-RS_2023_06	2023/06/22	29837	20286	5498	na
GCF_009873245.2	PRJNA607322	SAMN12287136	VNFC00000000.3	representative genome	9771	9771	Balaenoptera musculus	na	JJ_BM4_2016_0621	latest	Chromosome	Major	Full	2020/10/02	mBalMus1.pri.v3	G10K	GCA_009873245.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/873/245/GCF_009873245.2_mBalMus1.pri.v3	na	na	na	haploid	vertebrate_mammalian	2374852541	2348915467	41.000000	23	105	105	NCBI RefSeq	NCBI Balaenoptera musculus Annotation Release 100	2020/10/26	27194	19686	4527	8308901;15475160;8412655;15008398
GCF_000001905.1	PRJNA70973	SAMN02953622	AAGU00000000.3	representative genome	9785	9785	Loxodonta africana	na	ISIS603380	latest	Scaffold	Major	Full	2009/07/15	Loxafr3.0	Broad Institute	GCA_000001905.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/905/GCF_000001905.1_Loxafr3.0	na	na	na	haploid	vertebrate_mammalian	3196721236	3118525743	41.000000	0	2351	95865	NCBI RefSeq	NCBI Loxodonta africana Annotation Release 102	2018/01/09	28964	21094	3894	na
GCF_016077325.2	PRJNA688408	SAMN08939908	JADWZW000000000.2	representative genome	9793	9793	Equus asinus	breed=Dezhou	na	latest	Chromosome	Major	Full	2021/10/14	ASM1607732v2	Dairy Cattle Research Center, Shandong Academy of Agricultural Sciences	GCA_016077325.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/077/325/GCF_016077325.2_ASM1607732v2	na	na	na	haploid	vertebrate_mammalian	2431907375	2428378425	41.500000	32	50	50	NCBI RefSeq	NCBI Equus asinus Annotation Release 101	2021/10/19	38517	21649	13602	33293529
GCF_002863925.1	PRJNA19129	SAMN02953672	PJAA00000000.1	representative genome	9796	9796	Equus caballus	breed=thoroughbred	Twilight	latest	Chromosome	Major	Full	2018/01/05	EquCab3.0	University of Louisville	GCA_002863925.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/925/GCF_002863925.1_EquCab3.0	na	na	na	haploid	vertebrate_mammalian	2506949475	2497514011	41.500000	32	4700	4700	NCBI RefSeq	NCBI Equus caballus Annotation Release 103	2018/01/11	33146	21129	8893	15475160;7958969;15008398
GCF_000696695.1	PRJNA253941	SAMN02808398	ATBW00000000.1	representative genome	9798	9798	Equus przewalskii	na	Burgud	latest	Scaffold	Major	Full	2014/06/05	Burgud	College of Animal Science, Inner Mongolian Agricultural University, China	GCA_000696695.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/695/GCF_000696695.1_Burgud	na	na	na	haploid	vertebrate_mammalian	2395937679	2374802230	41.500000	0	53096	134059	NCBI RefSeq	NCBI Equus przewalskii Annotation Release 100	2014/07/10	28163	21364	4269	24828444
GCF_000003025.6	PRJNA28993	SAMN02953785	AEMK00000000.2	representative genome	9823	9823	Sus scrofa	breed=Duroc	TJ Tabasco	latest	Chromosome	Major	Full	2017/02/07	Sscrofa11.1	The Swine Genome Sequencing Consortium (SGSC)	GCA_000003025.6	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1	na	na	na	haploid	vertebrate_mammalian	2501895775	2472031134	42.000000	20	705	1307	NCBI RefSeq	NCBI Sus scrofa Annotation Release 106	2017/05/03	30371	20666	6484	10433971;32543654
GCF_000767855.1	PRJNA269612	SAMN02953968	JARL00000000.1	representative genome	9837	9837	Camelus bactrianus	breed=Alxa	na	latest	Scaffold	Major	Full	2014/10/23	Ca_bactrianus_MBC_1.0	Inner Mongolia Agricultural University, P.R.China	GCA_000767855.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/855/GCF_000767855.1_Ca_bactrianus_MBC_1.0	na	na	na	haploid	vertebrate_mammalian	1992646609	1978979922	41.500000	0	35454	67434	NCBI RefSeq	NCBI Camelus bactrianus Annotation Release 102	2021/12/06	29764	19712	7747	19292708;17640355
GCF_000803125.2	PRJNA565028	SAMN03252735	JWIN00000000.3	representative genome	9838	9838	Camelus dromedarius	breed=African	Drom800	latest	Chromosome	Major	Full	2019/10/07	CamDro3	Vetmeduni Vienna	GCA_000803125.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/125/GCF_000803125.2_CamDro3	na	na	na	haploid	vertebrate_mammalian	2169346739	2152362672	41.500000	37	21069	21069	NCBI RefSeq	NCBI Camelus dromedarius Annotation Release 101	2019/10/15	32420	20062	9180	30972949
GCF_910594005.1	PRJNA764704	SAMEA7523520	CAJVBL000000000.1	representative genome	9860	9860	Cervus elaphus	na	na	latest	Chromosome	Major	Full	2021/07/07	mCerEla1.1	WELLCOME SANGER INSTITUTE	GCA_910594005.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/594/005/GCF_910594005.1_mCerEla1.1	na	na	na	haploid	vertebrate_mammalian	2886603524	2886593124	43.000000	34	144	144	NCBI RefSeq	NCBI Cervus elaphus Annotation Release 100	2021/09/20	37348	22941	9840	na
GCF_002102435.1	PRJNA384059	SAMN05363940	MLBE00000000.1	representative genome	9880	9874	Odocoileus virginianus texanus	na	animal Pink-7	latest	Scaffold	Major	Full	2017/04/20	Ovir.te_1.0	Baylor College of Medicine	GCA_002102435.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/102/435/GCF_002102435.1_Ovir.te_1.0	na	na	na	haploid	vertebrate_mammalian	2380489210	2358998439	41.500000	0	17025	48652	NCBI RefSeq	NCBI Odocoileus virginianus texanus Annotation Release 100	2017/04/25	31579	21072	6258	21283515
GCF_032452875.1	PRJNA1049397	SAMN35998690	JAVLEU000000000.1	representative genome	9906	9906	Bos javanicus	breed=banteng	na	latest	Chromosome	Major	Full	2023/10/11	ARS-OSU_banteng_1.0	Ruminant T2T Consortium	GCA_032452875.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/452/875/GCF_032452875.1_ARS-OSU_banteng_1.0	na	na	na	haploid	vertebrate_mammalian	2972795249	2972786849	43.000000	31	1517	1517	NCBI RefSeq	GCF_032452875.1-RS_2023_12	2023/12/07	35317	21582	9609	na
GCF_002263795.3	PRJNA450837	na	NKLS00000000.2	representative genome	9913	9913	Bos taurus	breed=Hereford	L1 Dominette 01449 registration number 42190680	latest	Chromosome	Major	Full	2023/07/01	ARS-UCD2.0	USDA ARS	GCA_002263795.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/263/795/GCF_002263795.3_ARS-UCD2.0	na	na	na	haploid	vertebrate_mammalian	2770669782	2770641620	42.000000	31	1957	1957	NCBI RefSeq	GCF_002263795.3-RS_2023_09	2023/09/28	37073	21667	10714	na
GCF_000247795.1	PRJNA360096	SAMN02953802	AGFL00000000.1	representative genome	9915	9915	Bos indicus	breed=Nelore	QUIL7308	latest	Chromosome	Major	Full	2014/11/25	Bos_indicus_1.0	Genoa Biotecnologia SA   	GCA_000247795.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/795/GCF_000247795.1_Bos_indicus_1.0	na	na	na	haploid	vertebrate_mammalian	2673949103	2475812658	41.500000	31	31	253769	NCBI RefSeq	NCBI Bos indicus Annotation Release 100	2017/01/04	26229	19786	2804	22315242
GCF_001704415.2	PRJNA340281	SAMN03863711	LWLT00000000.1	representative genome	9925	9925	Capra hircus	breed=San Clemente	na	latest	Chromosome	Minor	Full	2016/08/24	ARS1.2	USDA ARS	GCA_001704415.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/704/415/GCF_001704415.2_ARS1.2	na	na	na	haploid	vertebrate_mammalian	2922600443	2922562256	43.000000	30	29885	29885	NCBI RefSeq	NCBI Capra hircus Annotation Release 102	2021/05/24	28911	20572	4035	20540682
GCF_016772045.2	PRJNA739192	na	JAEVFA000000000.1	representative genome	9940	9940	Ovis aries	strain=OAR_USU_Benz2616, /breed=Rambouillet	na	latest	Chromosome	Major	Full	2023/07/20	ARS-UI_Ramb_v3.0	University of Idaho	GCA_016772045.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/045/GCF_016772045.2_ARS-UI_Ramb_v3.0	na	na	na	haploid	vertebrate_mammalian	2654047367	2654005367	42.000000	28	142	142	NCBI RefSeq	GCF_016772045.2-RS_2023_10	2023/10/17	35057	21300	9727	9767689;9699271;9542158
GCF_014570535.1	PRJNA666704	SAMN11464811	VALM00000000.1	representative genome	9974	9974	Manis javanica	na	MJ74	latest	Scaffold	Major	Full	2020/09/15	YNU_ManJav_2.0	Yunnan University	GCA_014570535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/570/535/GCF_014570535.1_YNU_ManJav_2.0	na	na	na	haploid	vertebrate_mammalian	2438961198	2238241010	41.000000	0	17968	17968	NCBI RefSeq	NCBI Manis javanica Annotation Release 101	2020/10/01	29251	20676	6419	25746396
GCF_030435755.1	PRJNA999375	SAMN35822658	JAUDYK000000000.1	representative genome	9978	9978	Ochotona princeps	na	mOchPri1	latest	Chromosome	Major	Full	2023/07/13	mOchPri1.hap1	Vertebrate Genomes Project	GCA_030435755.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/435/755/GCF_030435755.1_mOchPri1.hap1	na	na	na	haploid	vertebrate_mammalian	2555444530	2555358301	44.000000	35	5864	5864	NCBI RefSeq	GCF_030435755.1-RS_2023_07	2023/07/28	28141	20332	4213	na
GCF_033115175.1	PRJNA1061222	SAMN33984520	JAVHNT000000000.1	representative genome	9983	9983	Lepus europaeus	na	LE1	latest	Chromosome	Major	Full	2023/10/31	mLepTim1.pri	University of Eastern Finland	GCA_033115175.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/115/175/GCF_033115175.1_mLepTim1.pri	na	na	na	haploid	vertebrate_mammalian	2930954587	2930871629	44.000000	25	650	650	NCBI RefSeq	GCF_033115175.1-RS_2024_01	2024/01/05	30833	21467	3307	15008398;12034869
GCF_009806435.1	PRJNA896980	SAMN12179861	VIYN00000000.2	representative genome	9986	9986	Oryctolagus cuniculus	breed=New Zealand White	DNA-2018	latest	Chromosome	Major	Full	2021/02/04	UM_NZW_1.0	Shanghai Institutes for Biological Sciences	GCA_009806435.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/806/435/GCF_009806435.1_UM_NZW_1.0	na	na	na	haploid	vertebrate_mammalian	2841489785	2775608463	44.000000	22	3159	3159	NCBI RefSeq	GCF_009806435.1-RS_2023_02	2023/02/27	37497	22458	8764	9653643
GCF_001458135.2	PRJNA298354	SAMEA3214822	CZRN00000000.2	representative genome	9994	9993	Marmota marmota marmota	na	na	latest	Scaffold	Major	Full	2019/12/18	marMar	MRC NATIONAL INSTITUTE FOR MEDICAL RESEARCH	GCA_001458135.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/458/135/GCF_001458135.2_marMar	na	na	na	haploid	vertebrate_mammalian	2506852125	2409740260	40.000000	0	14031	14031	NCBI RefSeq	NCBI Marmota marmota marmota Annotation Release 101	2022/06/02	34590	21014	9008	na
GCF_021218885.2	PRJNA797297	SAMN21332666	JAIQCD000000000.2	representative genome	9995	9995	Marmota monax	na	L192	latest	Scaffold	Major	Full	2022/08/11	Marmota_monax_Labrador192_F-V1.1	Hospital for Sick Children	GCA_021218885.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/218/885/GCF_021218885.2_Marmota_monax_Labrador192_F-V1.1	na	na	na	haploid	vertebrate_mammalian	2638774606	2638769906	40.000000	0	3332	3379	NCBI RefSeq	GCF_021218885.2-RS_2023_07	2023/07/26	34878	21924	7669	na
GCF_003426925.1	PRJNA489874	SAMN09469529	QVIC00000000.1	representative genome	9999	9999	Urocitellus parryii	ecotype=Arctic tundra	AGS 11-09-20	latest	Scaffold	Major	Full	2018/08/24	ASM342692v1	UAF	GCA_003426925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/925/GCF_003426925.1_ASM342692v1	na	na	na	haploid	vertebrate_mammalian	2520505282	2255941180	40.000000	0	15884	15884	NCBI RefSeq	NCBI Urocitellus parryii Annotation Release 100	2018/09/07	26655	19359	2823	na
GCF_000151885.1	PRJNA287906	SAMN02900551	ABRO00000000.2	representative genome	10020	10020	Dipodomys ordii	na	6190	latest	Scaffold	Major	Full	2014/12/12	Dord_2.0	Baylor College of Medicine	GCA_000151885.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/885/GCF_000151885.1_Dord_2.0	na	na	na	haploid	vertebrate_mammalian	2236368823	2065314047	42.000000	0	65193	148226	NCBI RefSeq	NCBI Dipodomys ordii Annotation Release 100	2015/06/24	23237	19786	709	na
GCF_000223135.1	PRJNA72741	SAMN02981352	AFTD00000000.1	representative genome	10029	10029	Cricetulus griseus	na	na	latest	Scaffold	Major	Full	2011/08/23	CriGri_1.0	Beijing Genomics Institute	GCA_000223135.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/135/GCF_000223135.1_CriGri_1.0	na	na	na	haploid	vertebrate_mammalian	2399770464	2318115958	41.500000	0	109151	265786	NCBI RefSeq	NCBI Cricetulus griseus Annotation Release 104	2020/06/25	31247	21278	5437	17654009;21804562
GCF_003668045.3	PRJNA498699	SAMN07140313	RAZU00000000.2	na	10029	10029	Cricetulus griseus	strain=17A/GY	na	latest	Chromosome	Minor	Full	2020/06/11	CriGri-PICRH-1.0	CHO Genome Community	GCA_003668045.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/668/045/GCF_003668045.3_CriGri-PICRH-1.0	na	na	na	haploid	vertebrate_mammalian	2366634374	2364209596	41.500000	11	647	647	NCBI RefSeq	NCBI Cricetulus griseus Annotation Release 104	2020/06/25	32251	21776	5354	29704459;32410221
GCF_017639785.1	PRJNA719779	SAMN18096087	JAFVMI000000000.1	representative genome	10036	10036	Mesocricetus auratus	na	SY011	latest	Scaffold	Major	Full	2021/03/30	BCM_Maur_2.0	Baylor College of Medicine Human Genome Sequencing Center	GCA_017639785.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/785/GCF_017639785.1_BCM_Maur_2.0	na	na	na	haploid	vertebrate_mammalian	2457062007	2383212619	42.000000	0	6346	7057	NCBI RefSeq	NCBI Mesocricetus auratus Annotation Release 103	2021/04/06	36133	21616	10459	na
GCF_004664715.2	PRJNA533285	SAMN03488028	NMRJ00000000.2	representative genome	10041	10041	Peromyscus leucopus	breed=LL Stock	na	latest	Chromosome	Major	Full	2020/10/02	UCI_PerLeu_2.1	University of California Irvine	GCA_004664715.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/664/715/GCF_004664715.2_UCI_PerLeu_2.1	na	na	na	haploid	vertebrate_mammalian	2475164510	2474036133	42.000000	24	1856	1856	NCBI RefSeq	NCBI Peromyscus leucopus Annotation Release 101	2020/10/29	32259	22198	5165	31355335
GCF_030254825.1	PRJNA1030069	SAMN26787832	JAODIK000000000.1	representative genome	10047	10047	Meriones unguiculatus	strain=TT.TT164.6M	na	latest	Chromosome	Major	Full	2023/06/12	Bangor_MerUng_6.1	Bangor University	GCA_030254825.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/254/825/GCF_030254825.1_Bangor_MerUng_6.1	na	na	na	haploid	vertebrate_mammalian	2702201048	2702195747	42.000000	23	193	193	NCBI RefSeq	GCF_030254825.1-RS_2023_10	2023/10/23	34685	21259	7871	37183864
GCF_900094665.2	PRJNA387030	SAMEA3367631	FMAL00000000.2	representative genome	10089	10089	Mus caroli	na	na	latest	Chromosome	Minor	Full	2017/04/28	CAROLI_EIJ_v1.1	European Bioinformatics Institute	GCA_900094665.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/094/665/GCF_900094665.2_CAROLI_EIJ_v1.1	na	na	na	haploid	vertebrate_mammalian	2552816249	2272787948	41.500000	20	3077	30835	NCBI RefSeq	NCBI Mus caroli Annotation Release 101	2019/06/10	32457	21002	5014	25275614
