ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000205611	RP4-610C12.4	1.456001781	3.66833078	9.111438517	1.74679E-17	1.28849E-14	28.98652569	20
ENSG00000080007	DDX43	1.029673358	6.495415907	9.029771024	3.10982E-17	2.23929E-14	28.4941612	6
ENSG00000258484	SPESP1	0.689229441	6.490641384	7.176935134	6.65943E-12	4.28513E-09	16.47730894	15
ENSG00000184368	MAP7D2	-0.888964119	4.99184634	-7.052947887	1.42254E-11	8.77999E-09	15.7089977	X
ENSG00000196433	ASMT	-1.00911028	3.593830318	-7.016679315	1.77327E-11	1.07258E-08	15.43688123	X
ENSG00000255346	NOX5	0.857570738	5.099088592	6.880942735	4.01855E-11	2.383E-08	14.68370015	15
ENSG00000261600	RP11-575H3.1	-1.066335473	3.362928348	-6.6903643	1.24464E-10	7.10222E-08	13.52312397	2
ENSG00000182162	P2RY8	0.649450651	7.785850979	6.285435843	1.27843E-09	7.02973E-07	11.38385449	X
ENSG00000149968	MMP3	1.349936349	5.147953695	5.887635407	1.13982E-08	5.74526E-06	9.182895413	11
ENSG00000120907	ADRA1A	0.800715319	5.390547387	5.51100435	8.21415E-08	3.88157E-05	7.289236564	8
ENSG00000272769	RP11-725P16.2	0.644181237	5.53074268	5.386358242	1.54576E-07	7.08309E-05	6.687411302	2
ENSG00000232040	SCAND3	-0.704259681	4.212220239	-5.186898253	4.15597E-07	0.000179957	5.695517713	6
ENSG00000182912	C21orf90	-0.733743568	5.802687398	-5.095442831	6.47895E-07	0.000274875	5.329556205	21
ENSG00000172460	PRSS30P	-0.651361049	4.771603334	-5.078499271	7.02979E-07	0.000291236	5.213052972	16
ENSG00000248927	CTD-2334D19.1	0.725403042	3.329146464	5.027968876	8.95557E-07	0.000366004	4.877890291	5
ENSG00000235890	TSPEAR-AS1	-0.680325239	5.193283751	-4.603691711	6.35099E-06	0.002371272	3.122275645	21
ENSG00000268460	AC006262.6	0.613596826	5.263777475	4.570095344	7.3742E-06	0.002654975	2.968230729	19
ENSG00000211637	IGLV4-69	-0.620690095	0.679074998	-4.555294755	7.9076E-06	0.002813525	2.456660091	22
ENSG00000250111	AC107982.4	0.669235796	2.410346245	4.34774711	1.93934E-05	0.006516819	1.830176564	17
ENSG00000228709	AP001065.15	-0.625288493	3.98876522	-4.297920169	2.39606E-05	0.007876542	1.803069739	21
ENSG00000130700	GATA5	-0.749578382	4.403032324	-4.213899326	3.40785E-05	0.010964219	1.486066651	20
ENSG00000203907	OOEP	0.639583459	2.212975659	4.198234859	3.63696E-05	0.011578159	1.212851035	6
ENSG00000253967	RP11-333A23.4	0.792492148	1.742116755	4.21458838	3.3981E-05	0.010964219	1.174980614	8
ENSG00000178235	SLITRK1	-0.73028448	1.963636966	-4.176716481	3.97576E-05	0.01252489	1.135710014	13
ENSG00000256513	RP11-977P2.1	-0.75585433	1.53341523	-4.162294679	4.21946E-05	0.013059026	0.995536797	12
ENSG00000132204	LINC00470	0.726253279	1.926509059	4.048263607	6.71512E-05	0.019717034	0.571915083	18
ENSG00000173809	TDRD12	-0.858696017	4.251444535	-3.816566092	0.000167235	0.041799123	-0.015895844	19
ENSG00000251152	RP11-281P23.1	0.608085384	1.72086047	3.766313976	0.000202684	0.049433721	-0.506043402	4
