ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000240990	HOXA11-AS	-1.94136244	3.401648515	-5.897504988	1.33658E-08	6.5197E-06	9.079605999	7
ENSG00000137868	STRA6	-1.414461633	3.911662835	-5.840739589	1.79871E-08	8.63466E-06	8.811755017	15
ENSG00000143839	REN	-1.72542619	3.256990865	-5.72766452	3.2307E-08	1.52666E-05	8.208962102	1
ENSG00000080007	DDX43	0.781189508	6.110944047	5.663302573	4.49286E-08	2.05875E-05	7.994147655	6
ENSG00000113494	PRLR	-0.906497174	5.540357507	-5.607596239	5.96453E-08	2.69232E-05	7.717763251	5
ENSG00000225490	RP4-610C12.3	0.977737607	3.276095124	5.595355291	6.34602E-08	2.82239E-05	7.507445385	20
ENSG00000099953	MMP11	-0.844685072	5.844191142	-5.240738353	3.66717E-07	0.000154036	5.977467673	22
ENSG00000165566	AMER2	1.12632753	2.309637038	5.283917419	2.97493E-07	0.000126719	5.868114489	13
ENSG00000255346	NOX5	0.733834213	5.312313995	5.173954338	5.05582E-07	0.000206626	5.635657478	15
ENSG00000182162	P2RY8	0.586048325	8.74193638	5.091781874	7.47487E-07	0.000301417	5.336808231	X
ENSG00000107984	DKK1	-1.183494567	6.296835936	-4.900566015	1.82405E-06	0.000725851	4.455698581	10
ENSG00000237438	CECR7	0.617878507	5.831228301	4.822714137	2.60398E-06	0.000996864	4.085086191	22
ENSG00000196208	GREB1	-0.630680163	7.640278557	-4.790369751	3.01529E-06	0.001123734	3.999577232	2
ENSG00000273203	AC006946.16	0.77700592	4.212847749	4.816714133	2.67594E-06	0.001011607	3.973082822	22
ENSG00000170370	EMX2	-0.712239462	6.365335821	-4.785384751	3.08402E-06	0.001123734	3.951518425	10
ENSG00000106031	HOXA13	-1.401506319	1.962581115	-4.823651438	2.59291E-06	0.000996864	3.839240815	7
ENSG00000056998	GYG2	-0.915631355	12.07673326	-4.683625571	4.86692E-06	0.001752266	3.512616633	X
ENSG00000175161	CADM2	0.73783022	8.446837938	4.536478574	9.29202E-06	0.003267658	2.931370134	3
ENSG00000172460	PRSS30P	-0.637406808	4.82904926	-4.504492864	1.06725E-05	0.003667942	2.712069924	16
ENSG00000232502	AC073464.7	-1.153494574	2.171431769	-4.418447275	1.55214E-05	0.005215701	2.11717276	2
ENSG00000182912	C21orf90	-0.686902854	4.924860101	-4.321430944	2.32452E-05	0.007559188	1.977934338	21
ENSG00000223564	CYP4F32P	-1.31590539	3.498939656	-4.187647753	4.0422E-05	0.012309767	1.360073701	2
ENSG00000173809	TDRD12	-0.898390321	3.371844214	-4.181102554	4.15169E-05	0.012309767	1.33999824	19
ENSG00000211938	IGHV3-7	-1.257700636	3.525993198	-4.168714526	4.36673E-05	0.012698357	1.310815394	14
ENSG00000253508	RP1-170O19.14	-0.782634492	0.912613061	-4.254811496	3.06696E-05	0.009661881	1.265526977	7
ENSG00000173253	DMRT2	-0.868023025	5.915574648	-4.11753307	5.37322E-05	0.015330402	1.225211127	9
ENSG00000235890	TSPEAR-AS1	-0.617478226	4.778246657	-4.100044947	5.76524E-05	0.015996163	1.110301347	21
ENSG00000235571	SNX18P14	-0.866297987	1.507983993	-4.185597119	4.10147E-05	0.012309767	1.095985543	2
ENSG00000105989	WNT2	-0.930535116	5.655175582	-3.977913566	9.36701E-05	0.024007342	0.694703415	7
ENSG00000242076	IGKV1-33	-1.134750126	2.016733438	-4.043678537	7.22285E-05	0.019679331	0.67027062	2
ENSG00000022556	NLRP2	-0.804018618	5.066526081	-3.938416929	0.000109324	0.026903842	0.523826547	19
ENSG00000243466	IGKV1-5	-1.192277655	5.218987742	-3.895396261	0.00012919	0.031008567	0.375947549	2
ENSG00000211943	IGHV3-15	-1.191742688	3.099205485	-3.922406634	0.000116352	0.028377596	0.351411376	14
ENSG00000084674	APOB	-0.745514008	7.908101665	-3.81336004	0.000176926	0.039635398	0.146690998	2
ENSG00000183742	MACC1	0.713032061	6.021052516	3.82632592	0.000168406	0.038584122	0.138052307	7
ENSG00000253187	HOXA-AS4	-0.937405383	5.284163514	-3.797537521	0.000187877	0.041548189	0.025419329	7
ENSG00000175664	TEX26	0.641560488	3.513605083	3.831639556	0.000165028	0.038098757	0.013015303	13
ENSG00000007038	PRSS21	-0.692967964	2.72628495	-3.843849421	0.000157507	0.036642149	0.006579138	16
ENSG00000136872	ALDOB	0.720329663	5.134803017	3.797066461	0.000188212	0.041548189	-0.002834924	9
ENSG00000243004	AC005062.2	-0.757412305	1.753760652	-3.850811362	0.000153365	0.035987456	-0.094500467	7
ENSG00000211666	IGLV2-14	-1.095324338	5.317914496	-3.759582798	0.000216816	0.045854302	-0.106172209	22
ENSG00000248517	RP11-386B13.4	-0.813578239	1.581191304	-3.850577102	0.000153503	0.035987456	-0.132230587	4
ENSG00000240864	IGKV1-16	-1.231638569	2.456750943	-3.778144098	0.000202174	0.043765928	-0.23748535	2
ENSG00000165349	SLC7A3	-0.707802677	1.374929233	-3.733788912	0.000239076	0.049523212	-0.596255679	X
ENSG00000254395	IGHV4-55	-0.627052191	0.770831865	-3.738702388	0.000234722	0.048956589	-0.711701675	14
