ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000272769	RP11-725P16.2	0.924381959	5.07141116	8.946142112	2.27523E-17	1.40428E-14	28.5551921	2
ENSG00000205611	RP4-610C12.4	0.982108174	2.644862951	8.18615113	5.24445E-15	2.93718E-12	23.0537983	20
ENSG00000080007	DDX43	0.902009363	6.384672711	7.325295257	1.69211E-12	8.74868E-10	17.55994377	6
ENSG00000237813	AC002066.1	0.858837404	5.61596651	7.211211185	3.51965E-12	1.745E-09	16.81892383	7
ENSG00000271714	CTD-2377O17.1	0.790364355	4.982852904	7.214237155	3.4523E-12	1.74013E-09	16.81571824	5
ENSG00000255346	NOX5	0.857311167	5.957096319	7.165601277	4.7063E-12	2.29569E-09	16.54456481	15
ENSG00000184368	MAP7D2	-0.664914331	4.061036224	-7.008558155	1.26705E-11	6.08244E-09	15.51812049	X
ENSG00000172031	EPHX4	0.66153437	5.671641908	6.94057736	1.93584E-11	9.14777E-09	15.15193043	1
ENSG00000151962	RBM46	1.089956422	3.88395384	6.818514799	4.11287E-11	1.8565E-08	14.33207504	4
ENSG00000261600	RP11-575H3.1	-0.879325987	4.957895964	-6.545491918	2.14205E-10	8.9975E-08	12.7900454	2
ENSG00000112232	KHDRBS2	0.617222398	7.753956464	6.493062522	2.92408E-10	1.16359E-07	12.55660805	6
ENSG00000178125	PPP1R42	0.665592059	4.255719653	6.421695403	4.45323E-10	1.6627E-07	12.02960779	8
ENSG00000198889	DCAF12L1	0.945010015	4.195040333	6.409161429	4.79297E-10	1.74643E-07	11.94995063	X
ENSG00000080224	EPHA6	0.674575875	5.284844343	6.389320333	5.38336E-10	1.9154E-07	11.88777974	3
ENSG00000257259	RP11-767I20.1	1.142791848	1.944007194	6.393702649	5.24712E-10	1.88915E-07	11.63779466	12
ENSG00000204385	SLC44A4	0.675982165	7.25920511	6.285287276	9.85506E-10	3.23964E-07	11.35933005	6
ENSG00000229474	PATL2	-0.733317797	6.133747884	-6.269816727	1.07754E-09	3.5041E-07	11.25095516	15
ENSG00000183831	ANKRD45	0.768079661	3.781474176	6.185670143	1.74615E-09	5.50092E-07	10.66707852	1
ENSG00000126882	FAM78A	-0.605378002	7.524814625	-6.157848645	2.0461E-09	6.25054E-07	10.66237135	9
ENSG00000163618	CADPS	0.944517448	3.777588439	6.170112122	1.90814E-09	5.88856E-07	10.57669149	3
ENSG00000203907	OOEP	0.845721114	2.347197925	6.190791328	1.69584E-09	5.39865E-07	10.56895754	6
ENSG00000146094	DOK3	-0.605756854	8.137231172	-6.13866795	2.28168E-09	6.90049E-07	10.56888661	5
ENSG00000240204	SMKR1	0.690271718	4.074512057	6.024704716	4.33651E-09	1.19226E-06	9.799690601	7
ENSG00000176406	RIMS2	0.909301411	5.267092488	6.005398244	4.8305E-09	1.31612E-06	9.746057676	8
ENSG00000166501	PRKCB	-0.734396845	7.382244663	-5.985035803	5.41106E-09	1.42302E-06	9.713702665	16
ENSG00000185905	C16orf54	-0.871222628	4.798598685	-5.98799974	5.3225E-09	1.4179E-06	9.651525623	16
ENSG00000261559	RP11-1H8.3	0.699330088	5.23760158	5.96734045	5.97053E-09	1.55661E-06	9.540871976	15
ENSG00000102575	ACP5	-0.609293822	6.761506944	-5.937124663	7.05917E-09	1.80924E-06	9.438462365	19
ENSG00000172460	PRSS30P	-0.622502784	6.749565368	-5.881236309	9.60622E-09	2.401E-06	9.138808001	16
ENSG00000141506	PIK3R5	-0.634573982	8.068572018	-5.866737195	1.04017E-08	2.53693E-06	9.092802496	17
ENSG00000088340	FER1L4	-0.94269686	7.990116525	-5.825631733	1.30229E-08	3.1258E-06	8.872739859	20
ENSG00000182836	PLCXD3	-0.588328246	8.46425059	-5.800742104	1.49124E-08	3.4961E-06	8.747132721	5
ENSG00000165178	NCF1C	-0.778413639	4.803702459	-5.701482441	2.54843E-08	5.54475E-06	8.128491322	7
ENSG00000138964	PARVG	-0.669094866	8.650597507	-5.669899374	3.01765E-08	6.42696E-06	8.063929087	22
ENSG00000160593	AMICA1	-0.63040007	7.723925461	-5.641219169	3.51598E-08	7.18471E-06	7.904011603	11
ENSG00000015285	WAS	-0.590792732	7.763433687	-5.636586899	3.60365E-08	7.26567E-06	7.880767964	X
ENSG00000250686	RP1-240B8.3	0.601830913	5.167459937	5.636763055	3.60027E-08	7.26567E-06	7.793344225	6
ENSG00000110934	BIN2	-0.588241886	7.703172288	-5.600219128	4.36999E-08	8.4719E-06	7.692648885	12
ENSG00000116824	CD2	-0.718298627	7.118379558	-5.594231318	4.51053E-08	8.57937E-06	7.648727028	1
ENSG00000167208	SNX20	-0.661096243	6.27954639	-5.594982115	4.49267E-08	8.57937E-06	7.62855383	16
ENSG00000260230	FRRS1L	0.776106442	4.94756067	5.602575653	4.31586E-08	8.42094E-06	7.607205683	9
ENSG00000110324	IL10RA	-0.61981203	9.282750494	-5.575090019	4.98994E-08	9.25832E-06	7.576197125	11
ENSG00000178752	FAM132B	0.776227833	7.713596355	5.571383588	5.08834E-08	9.27027E-06	7.536933525	2
ENSG00000114013	CD86	-0.694262701	5.9595902	-5.573079908	5.04307E-08	9.27027E-06	7.506516869	3
ENSG00000105967	TFEC	-0.662060868	6.750852371	-5.555512063	5.53149E-08	9.89875E-06	7.440699957	7
ENSG00000110195	FOLR1	0.634364641	9.5480354	5.53587797	6.13188E-08	1.08448E-05	7.376759967	11
ENSG00000255652	RP11-313F23.4	0.726617554	2.606036973	5.523232928	6.55164E-08	1.13874E-05	7.047241756	12
ENSG00000124205	EDN3	0.793563553	10.2638314	5.471481649	8.5803E-08	1.42579E-05	7.046739877	20
ENSG00000197471	SPN	-0.63416637	6.64735935	-5.450987657	9.54239E-08	1.5537E-05	6.909544709	16
ENSG00000181378	CCDC108	0.602723124	6.175748937	5.447741873	9.70409E-08	1.56942E-05	6.869123255	2
ENSG00000123338	NCKAP1L	-0.643361464	8.19969602	-5.433434313	1.04492E-07	1.67203E-05	6.858023793	12
ENSG00000132204	LINC00470	0.978302971	2.344248978	5.473023948	8.51184E-08	1.42223E-05	6.751737502	18
ENSG00000265206	MIR142	-0.887283194	3.975695687	-5.438587553	1.01746E-07	1.63676E-05	6.749932574	17
ENSG00000196209	SIRPB2	-0.670830329	6.28533189	-5.417944871	1.13184E-07	1.79217E-05	6.733757697	20
ENSG00000012779	ALOX5	-0.651905387	8.679545397	-5.407332248	1.19542E-07	1.87322E-05	6.731622026	10
ENSG00000188133	TMEM215	0.757436748	1.217878437	5.474387892	8.45175E-08	1.42003E-05	6.597836493	9
ENSG00000143119	CD53	-0.66491904	9.080601658	-5.356900822	1.54812E-07	2.29508E-05	6.481555939	1
ENSG00000174083	PIK3R6	-0.787603987	4.761083896	-5.377260367	1.395E-07	2.14157E-05	6.479325025	17
ENSG00000186074	CD300LF	-0.706826367	4.302259139	-5.370975997	1.44062E-07	2.18875E-05	6.427941083	17
ENSG00000104894	CD37	-0.673894508	7.763535714	-5.338770837	1.69812E-07	2.4745E-05	6.38066707	19
ENSG00000264198	RP11-94L15.2	-0.822630266	7.024330434	-5.338898637	1.69701E-07	2.4745E-05	6.364366209	17
ENSG00000259745	RP11-809H16.3	0.620376916	1.323613148	5.362929616	1.50115E-07	2.23642E-05	6.050599852	15
ENSG00000008118	CAMK1G	0.822704723	2.258438364	5.308467098	1.98088E-07	2.76073E-05	5.927738834	1
ENSG00000066294	CD84	-0.747034381	7.466745319	-5.247207666	2.69876E-07	3.54863E-05	5.926940168	1
ENSG00000130287	NCAN	0.611315581	2.831923291	5.283227963	2.25083E-07	3.0663E-05	5.87891132	19
ENSG00000123329	ARHGAP9	-0.649461808	8.121580443	-5.185828167	3.66855E-07	4.58462E-05	5.643251606	12
ENSG00000107593	PKD2L1	-0.704254956	1.276076404	-5.259484993	2.53715E-07	3.39518E-05	5.593352505	10
ENSG00000154451	GBP5	-0.753409819	7.531589257	-5.176006647	3.85224E-07	4.73591E-05	5.584924761	1
ENSG00000236924	RP11-390F4.6	0.655387176	4.71459394	5.196347115	3.48123E-07	4.40514E-05	5.57793458	9
ENSG00000010671	BTK	-0.702974156	6.421919638	-5.162543983	4.11858E-07	5.00234E-05	5.490641188	X
ENSG00000224881	AC068279.3	-0.772730543	3.026147132	-5.178601274	3.80286E-07	4.69429E-05	5.417486889	2
ENSG00000262151	RP11-876N24.2	-0.667409996	1.242016849	-5.2237263	3.03611E-07	3.91358E-05	5.413770318	16
ENSG00000006128	TAC1	1.059894064	7.067698635	5.138062597	4.64933E-07	5.5577E-05	5.378850585	7
ENSG00000117594	HSD11B1	0.721644926	7.351011056	5.130258804	4.83203E-07	5.73079E-05	5.352301675	1
ENSG00000143512	HHIPL2	-0.759561442	6.568887696	-5.132641158	4.77553E-07	5.68608E-05	5.351796341	1
ENSG00000162739	SLAMF6	-0.767168398	6.56997427	-5.126051808	4.93339E-07	5.82815E-05	5.321246472	1
ENSG00000184574	LPAR5	0.603795199	7.063036485	5.100456073	5.59591E-07	6.45943E-05	5.20380139	12
ENSG00000158517	NCF1	-0.647376309	6.143713696	-5.055870294	6.96108E-07	7.68335E-05	4.975465614	7
ENSG00000237870	AC073130.1	0.702322141	3.3138541	5.063138974	6.7184E-07	7.49758E-05	4.861049367	7
ENSG00000122122	SASH3	-0.622362578	8.032656293	-5.011232577	8.64825E-07	9.20947E-05	4.816655917	X
ENSG00000140678	ITGAX	-0.640068057	8.840611157	-5.001131418	9.08164E-07	9.54879E-05	4.775189959	16
ENSG00000172578	KLHL6	-0.663931151	7.516409759	-5.000868631	9.09319E-07	9.54879E-05	4.756937202	3
ENSG00000130294	KIF1A	0.637680818	7.56753539	4.993318857	9.43116E-07	9.7347E-05	4.714410576	2
ENSG00000102879	CORO1A	-0.603415305	9.49234726	-4.986205781	9.76068E-07	0.000100065	4.704383734	16
ENSG00000140968	IRF8	-0.614274662	8.105886762	-4.982325485	9.9451E-07	0.000101544	4.683409262	16
ENSG00000174946	GPR171	-0.657882746	5.492995768	-4.995332876	9.33983E-07	9.67344E-05	4.670558976	3
ENSG00000268758	EMR4P	-0.815305817	3.491322149	-5.011443466	8.63942E-07	9.20947E-05	4.654847908	19
ENSG00000245164	LINC00861	-0.738758471	6.291516416	-4.974061122	1.03492E-06	0.000102841	4.598880809	8
ENSG00000111863	ADTRP	-0.672743237	4.274678784	-4.978812469	1.0115E-06	0.000101925	4.544484176	6
ENSG00000130475	FCHO1	-0.603579416	6.132678447	-4.948121343	1.17232E-06	0.000112732	4.472933902	19
ENSG00000134516	DOCK2	-0.593096056	8.474025218	-4.929800182	1.27983E-06	0.000118413	4.444892137	5
ENSG00000153930	ANKFN1	0.70779523	3.895841816	4.947131235	1.1779E-06	0.000112732	4.358215805	17
ENSG00000149403	GRIK4	0.74184832	7.44398382	4.913701282	1.3821E-06	0.000125146	4.342499061	11
ENSG00000028277	POU2F2	-0.60017141	7.131518287	-4.90872987	1.41525E-06	0.000127765	4.321367165	19
ENSG00000174130	TLR6	-0.585075359	6.115570411	-4.907583646	1.423E-06	0.000128082	4.285889394	4
ENSG00000108405	P2RX1	-0.695697064	5.890767602	-4.905891789	1.43451E-06	0.000128736	4.271608233	17
ENSG00000151952	TMEM132D	0.779075621	3.642550618	4.928820017	1.28584E-06	0.00011856	4.255061433	12
ENSG00000228709	AP001065.15	-0.629435998	2.891117475	-4.923460939	1.31919E-06	0.000120898	4.204566286	21
ENSG00000214894	LINC00243	-0.740118944	1.812409427	-4.940375422	1.21666E-06	0.000115347	4.16659742	6
ENSG00000143869	GDF7	-0.718252091	3.072390494	-4.892034309	1.53228E-06	0.000134711	4.074229984	2
ENSG00000205081	CXorf30	0.661132952	4.34981493	4.860408872	1.78008E-06	0.000153613	3.987653341	X
ENSG00000009790	TRAF3IP3	-0.615238339	7.342717725	-4.830981589	2.0451E-06	0.000169452	3.973280521	1
ENSG00000165168	CYBB	-0.588829645	8.377785579	-4.814748203	2.20718E-06	0.000178959	3.920149741	X
ENSG00000156886	ITGAD	-0.865963766	1.960184953	-4.867464094	1.72165E-06	0.000149621	3.858147032	16
ENSG00000137265	IRF4	-0.890741727	6.225186369	-4.807425603	2.28429E-06	0.000183733	3.836794593	6
ENSG00000253477	RP11-1C8.4	0.73838625	2.396796595	4.860082273	1.78283E-06	0.000153613	3.82631454	8
ENSG00000110077	MS4A6A	-0.606803203	8.932693763	-4.784603419	2.54162E-06	0.000199136	3.78710573	11
ENSG00000257764	RP11-1143G9.4	-0.636722917	7.684562165	-4.768235054	2.74317E-06	0.000208971	3.700181591	12
ENSG00000258794	RP11-313F23.5	0.630563945	4.923196627	4.786356881	2.5209E-06	0.000198025	3.680358873	12
ENSG00000131401	NAPSB	-0.621756876	6.530039195	-4.769131177	2.73174E-06	0.000208949	3.67261972	19
ENSG00000173124	C10orf129	0.585504189	4.825543616	4.779093749	2.60781E-06	0.000202226	3.644328449	10
ENSG00000212766	LINC00277	0.659901491	2.322566385	4.820083856	2.15259E-06	0.000176425	3.643639539	15
ENSG00000258498	DIO3OS	-0.656859742	10.02041579	-4.732441018	3.23896E-06	0.000239501	3.547742132	14
ENSG00000111249	CUX2	0.719392824	8.547547856	4.710026594	3.59225E-06	0.000255624	3.449665225	12
ENSG00000172322	CLEC12A	-0.710543039	4.469264988	-4.729327685	3.28595E-06	0.000240388	3.421105295	12
ENSG00000211939	IGHV1-8	-1.063386305	1.349009931	-4.786429138	2.52005E-06	0.000198025	3.412918168	14
ENSG00000169442	CD52	-0.682083257	6.7986059	-4.704973439	3.67687E-06	0.000259812	3.396165185	1
ENSG00000122025	FLT3	-0.829732104	3.981027734	-4.72256291	3.39032E-06	0.000246475	3.368654956	13
ENSG00000102096	PIM2	-0.604792742	8.744175036	-4.690219298	3.93508E-06	0.000273583	3.368102342	X
ENSG00000120280	CXorf21	-0.665699128	4.172392874	-4.708601751	3.61592E-06	0.000256103	3.315124915	X
ENSG00000160791	CCR5	-0.606442169	6.129497536	-4.665931713	4.39858E-06	0.000300964	3.203329507	3
ENSG00000090382	LYZ	-0.640385352	8.953515307	-4.64666322	4.80323E-06	0.000319262	3.176908924	12
ENSG00000231381	RNF2P1	0.590038895	4.760562605	4.658937597	4.54151E-06	0.000307957	3.109053533	9
ENSG00000161405	IKZF3	-0.735871041	4.496634986	-4.645854404	4.82098E-06	0.000319739	3.054917753	17
ENSG00000171860	C3AR1	-0.587584465	7.051874998	-4.619897064	5.42519E-06	0.000345419	3.030116272	12
ENSG00000180061	TMEM150B	-0.713768239	3.365102995	-4.650708865	4.71541E-06	0.000314115	3.015203756	19
ENSG00000070190	DAPP1	-0.699646951	5.28064196	-4.621793984	5.37868E-06	0.000345068	2.981959136	4
ENSG00000182077	PTCHD3	0.664861252	2.794980368	4.635347236	5.05732E-06	0.000331394	2.873007365	10
ENSG00000214787	MS4A4E	-0.675684386	4.146945641	-4.597237487	6.01161E-06	0.000374864	2.826035974	11
ENSG00000168421	RHOH	-0.674083816	6.033922228	-4.574078494	6.67369E-06	0.000399668	2.801609683	4
ENSG00000128815	WDFY4	-0.623131983	7.251874064	-4.557459909	7.19139E-06	0.000421202	2.76641227	10
ENSG00000147168	IL2RG	-0.619527418	7.899194306	-4.552634415	7.34879E-06	0.000427242	2.761278638	X
ENSG00000007038	PRSS21	-0.677076422	1.828454446	-4.625848104	5.28055E-06	0.000341969	2.75541767	16
ENSG00000268027	AC006129.2	-0.632653863	4.487676181	-4.575856218	6.62048E-06	0.000399096	2.750149353	19
ENSG00000253998	IGKV2-29	-0.640698217	0.666786609	-4.660581728	4.50752E-06	0.000307029	2.721015231	2
ENSG00000170419	VSTM2A	1.004321155	2.610095317	4.589695367	6.21997E-06	0.000384803	2.635234094	7
ENSG00000179300	ZCCHC5	-0.778645372	2.148518206	-4.584947198	6.35469E-06	0.00038838	2.62574965	X
ENSG00000169413	RNASE6	-0.657762964	6.758913647	-4.526261644	8.26926E-06	0.000460566	2.619158842	14
ENSG00000211940	IGHV3-9	-1.351863165	2.155213917	-4.570763098	6.77402E-06	0.000402984	2.571162572	14
ENSG00000255441	CTD-2616J11.2	-0.700154061	3.829335071	-4.534462246	7.9718E-06	0.000449791	2.539397543	19
ENSG00000142512	SIGLEC10	-0.773763283	6.719185352	-4.500189506	9.28745E-06	0.000505181	2.507709152	19
ENSG00000231964	RP11-67C2.2	-0.60160685	3.077477916	-4.533144572	8.01889E-06	0.000450772	2.485636336	10
ENSG00000253701	AL928768.3	-1.203125345	2.475255292	-4.537534147	7.86304E-06	0.000446625	2.459199528	14
ENSG00000268041	CTD-2575K13.6	-0.705482844	2.195697612	-4.537508035	7.86395E-06	0.000446625	2.426492004	19
ENSG00000013725	CD6	-0.61256618	6.96447673	-4.457553085	1.12165E-05	0.000572155	2.333665171	11
ENSG00000164616	FBXL21	0.65177559	1.844881738	4.536164031	7.91137E-06	0.000447674	2.318721131	5
ENSG00000101916	TLR8	-0.704572772	4.473270992	-4.474750115	1.03962E-05	0.000546805	2.31826278	X
ENSG00000186818	LILRB4	-0.603110267	6.908580382	-4.446736865	1.17638E-05	0.000585154	2.286853798	19
ENSG00000146285	SCML4	-0.621549107	5.49344053	-4.451186574	1.15356E-05	0.000578561	2.259586782	6
ENSG00000165300	SLITRK5	0.625787058	7.927915259	4.431406409	1.25836E-05	0.000611845	2.241046976	13
ENSG00000211660	IGLV2-23	-1.59088506	3.508897875	-4.458709315	1.11595E-05	0.000571058	2.209437777	22
ENSG00000121743	GJA3	-0.824538285	2.330791473	-4.470281386	1.06037E-05	0.000549813	2.15365314	13
ENSG00000088827	SIGLEC1	-0.615094025	9.064853681	-4.393119602	1.48771E-05	0.000686263	2.09720264	20
ENSG00000165164	CXorf22	0.62128414	3.522179872	4.438218177	1.22128E-05	0.000598627	2.091661398	X
ENSG00000211895	IGHA1	-1.55336278	10.2236872	-4.366513322	1.67011E-05	0.000736039	1.973983803	14
ENSG00000211949	IGHV3-23	-1.416601714	3.341758061	-4.396813943	1.46394E-05	0.000682189	1.936819502	14
ENSG00000211637	IGLV4-69	-1.174668669	2.031699539	-4.425447587	1.29169E-05	0.000623037	1.936243649	22
ENSG00000169495	HTRA4	-0.614805401	3.540006428	-4.390836692	1.50258E-05	0.000690616	1.915634006	8
ENSG00000175857	GAPT	-0.739052495	4.184882064	-4.359323094	1.72297E-05	0.00074975	1.822782868	5
ENSG00000121807	CCR2	-0.621498529	6.187459786	-4.338031664	1.88903E-05	0.000797903	1.81308105	3
ENSG00000104972	LILRB1	-0.606087878	6.347631544	-4.33248214	1.93477E-05	0.000811555	1.79542746	19
ENSG00000187862	TTC24	-0.867672352	2.350822942	-4.382503901	1.55807E-05	0.000702248	1.791200811	1
ENSG00000122585	NPY	0.60553992	3.306858041	4.36889655	1.65294E-05	0.000731723	1.786013913	7
ENSG00000211890	IGHA2	-1.370373699	7.438503938	-4.314790348	2.08775E-05	0.000849796	1.756176316	14
ENSG00000153347	FAM81B	0.599234767	4.649387619	4.34019007	1.87152E-05	0.000791614	1.749838179	5
ENSG00000211899	IGHM	-1.233821897	8.126903826	-4.306849565	2.16012E-05	0.000871046	1.735832694	14
ENSG00000167895	TMC8	-0.597389784	9.004768514	-4.298134184	2.2423E-05	0.000895547	1.706498925	17
ENSG00000198848	CES1	-0.644762529	8.383812395	-4.295832697	2.2645E-05	0.000897578	1.694935469	16
ENSG00000254750	CASP1P2	-0.612884393	1.209759165	-4.39634749	1.46692E-05	0.000682526	1.672854818	11
ENSG00000182487	NCF1B	-0.620134456	5.044228261	-4.29715759	2.2517E-05	0.000896027	1.604949819	7
ENSG00000211652	IGLV7-43	-1.067465318	1.592780823	-4.345269992	1.83093E-05	0.0007821	1.54519258	22
ENSG00000188011	CXXC11	-0.693452684	3.582020506	-4.294093935	2.28141E-05	0.000903097	1.520461143	2
ENSG00000180440	SERTM1	0.600605321	7.283298859	4.255170963	2.69306E-05	0.001009246	1.499647821	13
ENSG00000239961	LILRA4	-0.623127055	1.5848082	-4.337541884	1.89302E-05	0.000798475	1.495022916	19
ENSG00000149968	MMP3	1.105814676	3.497369907	4.293178973	2.29204E-05	0.000903521	1.464154253	11
ENSG00000089012	SIRPG	-0.780672633	4.238848956	-4.256443668	2.67854E-05	0.0010063	1.405303094	20
ENSG00000006074	CCL18	-1.031160178	4.768141755	-4.243090017	2.83464E-05	0.001050589	1.377712246	17
ENSG00000105366	SIGLEC8	-0.835997327	2.742085553	-4.272020749	2.50682E-05	0.000964553	1.372361773	19
ENSG00000172602	RND1	0.68851935	8.969212173	4.204400058	3.33746E-05	0.001193733	1.327516234	12
ENSG00000204740	C10orf112	0.61044345	4.782808663	4.234043327	2.94529E-05	0.00108495	1.324249188	10
ENSG00000271046	RP11-138I18.2	-0.6134486	0.64667403	-4.316059089	2.07641E-05	0.000847459	1.255613138	10
ENSG00000263264	CTB-133G6.1	-0.624472935	2.776798058	-4.233640815	2.95031E-05	0.001085476	1.219010167	19
ENSG00000173372	C1QA	-0.629267527	9.640867482	-4.170588493	3.84556E-05	0.001315626	1.190391531	1
ENSG00000251039	IGKV2D-40	-0.701034399	2.180445368	-4.2346684	2.93751E-05	0.001083405	1.166068373	2
ENSG00000095970	TREM2	-0.647606531	4.685847826	-4.189849967	3.54772E-05	0.001241827	1.157774825	6
ENSG00000243264	IGKV2D-29	-0.877754737	1.231592545	-4.264974365	2.58316E-05	0.00098391	1.156589216	2
ENSG00000173369	C1QB	-0.693438213	9.878516158	-4.15125302	4.16843E-05	0.001390305	1.11140005	1
ENSG00000173200	PARP15	-0.586575776	7.292144062	-4.145022751	4.27785E-05	0.001418587	1.068942467	3
ENSG00000167664	TMIGD2	-0.639006925	2.466877202	-4.200210076	3.39676E-05	0.001202189	1.055727237	19
ENSG00000083454	P2RX5	-0.897986751	4.203211299	-4.152351801	4.14941E-05	0.001389511	0.989207597	17
ENSG00000134028	ADAMDEC1	-0.99199996	3.287336967	-4.158371351	4.04667E-05	0.001365661	0.960912685	8
ENSG00000148734	NPFFR1	-0.768345209	3.78601792	-4.148203098	4.22166E-05	0.001403029	0.947699732	10
ENSG00000007908	SELE	0.828715465	9.85388651	4.106494534	5.01779E-05	0.00159572	0.939442316	1
ENSG00000186891	TNFRSF18	-0.707521654	4.831513436	-4.12935132	4.56533E-05	0.001486213	0.92396245	1
ENSG00000240040	AC096579.13	-0.63400508	0.895211563	-4.220708905	3.11592E-05	0.001133994	0.903085081	2
ENSG00000187808	SOWAHD	-0.604314163	2.732291393	-4.139122555	4.384E-05	0.001443712	0.836440209	X
ENSG00000137766	UNC13C	0.627428739	6.577875843	4.089356982	5.38471E-05	0.001670253	0.819781795	15
ENSG00000178445	GLDC	0.814815282	8.10630213	4.077815023	5.64606E-05	0.001717845	0.816857329	9
ENSG00000022556	NLRP2	-0.691713292	8.402485403	-4.071156955	5.80227E-05	0.001758296	0.802726987	19
ENSG00000223648	IGHV3-64	-0.652912715	0.771279777	-4.198990182	3.41421E-05	0.001204855	0.80205296	14
ENSG00000255518	RP11-148O21.4	-0.800290784	2.286829903	-4.127561894	4.5993E-05	0.001493071	0.751866954	8
ENSG00000163599	CTLA4	-0.806927692	4.859744402	-4.081260211	5.56681E-05	0.001705339	0.73810969	2
ENSG00000244575	IGKV1-27	-1.288596081	2.360343337	-4.118612708	4.77284E-05	0.001543279	0.73219496	2
ENSG00000147570	DNAJC5B	-0.60679387	1.105733395	-4.165992605	3.92007E-05	0.001336581	0.71800049	8
ENSG00000211650	IGLV5-45	-0.931344039	1.254960806	-4.15189886	4.15724E-05	0.001389511	0.71069105	22
ENSG00000110680	CALCA	2.070503556	6.008974206	4.066280931	5.91926E-05	0.001781256	0.694171589	11
ENSG00000249096	RP11-290F5.1	-0.711093089	3.558977161	-4.080578789	5.5824E-05	0.001705339	0.670098986	4
ENSG00000237568	RP4-620F22.2	-0.611267931	2.603997852	-4.085308489	5.47504E-05	0.001689609	0.61343865	1
ENSG00000253497	IGKV1-13	-0.727614397	0.961292332	-4.13555803	4.44934E-05	0.001457869	0.585943074	2
