ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000227289	HSFY3P	1.743639152	1.114514692	10.18542231	4.98239E-17	4.70882E-14	28.2668522	Y
ENSG00000225470	JPX	-0.610284342	9.619865996	-9.915626545	5.78046E-17	5.29753E-14	28.06194722	X
ENSG00000006757	PNPLA4	-0.605561446	8.297501536	-9.637194784	2.52689E-16	2.24767E-13	26.6269018	X
ENSG00000270223	RP13-36G14.4	-0.677296597	6.2090067	-8.114506895	7.3828E-13	6.03454E-10	18.87094913	X
ENSG00000225490	RP4-610C12.3	1.817142774	4.35659297	7.958705615	1.6468E-12	1.27703E-09	18.06993919	20
ENSG00000236698	EIF1AXP1	-0.663365346	7.276709632	-7.337376224	3.8747E-11	2.85811E-08	15.02687071	1
ENSG00000205611	RP4-610C12.4	1.211344987	3.751339155	6.278729201	6.86948E-09	4.51638E-06	9.933104535	20
ENSG00000099715	PCDH11Y	1.227983969	0.898575984	6.248854662	9.30015E-09	5.98435E-06	9.502371646	Y
ENSG00000184895	SRY	1.275930994	0.756458338	5.75970914	1.16881E-07	7.36426E-05	7.129064771	Y
ENSG00000141431	ASXL3	-0.821960756	5.353871551	-5.624141287	1.4183E-07	8.57873E-05	7.055050477	18
ENSG00000258484	SPESP1	0.947283664	5.493687332	5.286988338	6.32089E-07	0.000360684	5.615619595	15
ENSG00000206159	GYG2P1	1.010907155	0.541832306	5.312935792	7.39302E-07	0.00041405	5.327990193	Y
ENSG00000230663	FAM224B	1.048170007	0.637577957	5.186196341	1.2559E-06	0.000690587	4.76666524	Y
ENSG00000228709	AP001065.15	-1.169937966	3.887564893	-4.871098737	3.72445E-06	0.001976116	3.866856149	21
ENSG00000246740	CTD-2382E5.1	-0.655716563	0.560905041	-4.885597919	3.54055E-06	0.001912089	3.63033588	15
ENSG00000228906	RP13-216E22.4	-0.996173546	2.771465442	-4.564150997	1.3062E-05	0.006475952	2.609309904	X
ENSG00000253967	RP11-333A23.4	1.597576041	2.410807599	4.447322097	2.0787E-05	0.010139709	2.094043823	8
ENSG00000080007	DDX43	0.885781657	5.655004971	4.297330606	3.73333E-05	0.01764174	1.722831854	6
ENSG00000182912	C21orf90	-0.81100301	7.021983284	-4.181060086	5.82698E-05	0.0267008	1.339190351	21
ENSG00000196433	ASMT	-0.697311662	4.231116416	-4.129879206	7.071E-05	0.031448251	1.076571059	X
ENSG00000186288	PABPC1L2A	-1.089180471	1.215136921	-4.159136727	6.33172E-05	0.028580629	0.944206129	X
ENSG00000169953	HSFY2	0.642873418	0.435368787	4.050082654	0.00010408	0.044333656	0.482733778	Y
