ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000140506	LMAN1L	1.436360243	7.037530384	5.840601035	1.56088E-08	7.86761E-06	9.1232561	15
ENSG00000101134	DOK5	-0.652989798	7.892128607	-5.624450331	4.83411E-08	2.35803E-05	8.04680051	20
ENSG00000141404	GNAL	0.854115673	3.859108476	5.596501294	5.58236E-08	2.6798E-05	7.773469806	18
ENSG00000267128	RNF157-AS1	0.661504363	4.830818161	5.518882814	8.30233E-08	3.92324E-05	7.463115933	17
ENSG00000198336	MYL4	1.320237953	11.20801095	5.29552347	2.54302E-07	0.000109869	6.439438501	17
ENSG00000130054	FAM155B	1.196460719	10.76746133	5.291829925	2.58978E-07	0.000110314	6.42453891	X
ENSG00000185518	SV2B	0.828411296	7.96916428	5.253811369	3.12238E-07	0.000129356	6.26441902	15
ENSG00000154611	PSMA8	0.846678787	1.465939521	5.341472184	2.03726E-07	9.33529E-05	6.144200708	18
ENSG00000116983	HPCAL4	1.013673789	5.736782216	5.145681134	5.28568E-07	0.000210335	5.722818615	1
ENSG00000213578	CPLX3	1.282883674	8.1810699	5.114486837	6.14316E-07	0.000235174	5.61691801	15
ENSG00000157445	CACNA2D3	0.744789995	9.688587955	5.108547329	6.32105E-07	0.000238959	5.579282745	3
ENSG00000253967	RP11-333A23.4	0.968365266	1.4159763	5.225151683	3.61184E-07	0.000147612	5.565651975	8
ENSG00000255346	NOX5	0.876835929	3.024219961	5.016823184	9.79194E-07	0.000344346	4.932282806	15
ENSG00000185352	HS6ST3	1.074065064	2.703224577	5.002905091	1.05064E-06	0.000365223	4.75535469	13
ENSG00000185607	ACTBP7	0.592377379	0.856238067	5.020521778	9.68848E-07	0.000344346	4.517668917	15
ENSG00000033122	LRRC7	0.676965141	5.777042539	4.864383912	1.99981E-06	0.000672003	4.46300336	1
ENSG00000119283	TRIM67	0.790242584	1.926197177	4.953488254	1.32007E-06	0.00045367	4.430455584	1
ENSG00000267364	RP11-47L3.1	0.600707404	5.360428244	4.809285914	2.57802E-06	0.000840134	4.202995925	17
ENSG00000246379	RP11-461O7.1	0.670298672	4.07731584	4.809627734	2.57397E-06	0.000840134	4.123369525	16
ENSG00000147697	GSDMC	1.068593352	5.74607229	4.758982963	3.24448E-06	0.001001252	3.994630278	8
ENSG00000171476	HOPX	0.92770352	9.382324133	4.604854543	6.48762E-06	0.001816713	3.368126141	4
ENSG00000135750	KCNK1	0.699125872	9.130936124	4.597439442	6.70457E-06	0.001860242	3.338476761	1
ENSG00000078725	BRINP1	0.948125465	4.356561841	4.610445529	6.32852E-06	0.001788723	3.279321515	9
ENSG00000170290	SLN	0.916180546	6.325147361	4.556318955	8.04027E-06	0.002132999	3.15666266	11
ENSG00000225760	LINC00431	-1.128873778	1.256287042	-4.637270964	5.65505E-06	0.001624451	3.032330554	13
ENSG00000159212	CLIC6	0.804990435	9.142417371	4.518268461	9.50148E-06	0.002456011	3.009086265	21
ENSG00000171004	HS6ST2	0.986361092	4.311994818	4.539226005	8.66775E-06	0.002279467	2.976120577	X
ENSG00000180053	NKX2-6	-0.998743082	1.774473347	-4.583907288	7.2154E-06	0.001965905	2.886788482	8
ENSG00000099957	P2RX6	0.867306127	4.744426626	4.469418858	1.17545E-05	0.002987317	2.721746569	22
ENSG00000132911	NMUR2	0.715648799	1.256419367	4.5712194	7.54138E-06	0.002018353	2.615731208	5
ENSG00000027644	INSRR	0.657653475	4.990140509	4.394702105	1.62196E-05	0.003832267	2.438019996	1
ENSG00000183032	SLC25A21	0.623904642	3.215231355	4.396625179	1.60866E-05	0.003830768	2.274125205	14
ENSG00000185275	CD24P4	0.655735256	2.099817536	4.422649407	1.43863E-05	0.003537282	2.178180693	Y
ENSG00000181418	DDN	0.677251854	5.937184339	4.278834954	2.65008E-05	0.005565719	2.020164132	12
ENSG00000188095	MESP2	0.748341826	2.231151967	4.346983504	1.98788E-05	0.004433883	1.922532321	15
ENSG00000273203	AC006946.16	0.659100908	3.882251401	4.278887743	2.64949E-05	0.005565719	1.890045384	22
ENSG00000170231	FABP6	0.789064219	5.138649036	4.239276315	3.12634E-05	0.006345623	1.822895429	5
ENSG00000172460	PRSS30P	-0.721078683	4.037754377	-4.205933695	3.59029E-05	0.007050715	1.648331647	16
ENSG00000132000	PODNL1	0.605365065	6.189490064	4.16423232	4.26348E-05	0.008109465	1.582489543	19
ENSG00000261183	RP11-532F12.5	0.691870521	1.816014103	4.29345745	2.49227E-05	0.005308015	1.578076349	15
ENSG00000164418	GRIK2	0.685538821	6.985436267	4.148185168	4.55334E-05	0.008448256	1.539399861	6
ENSG00000101440	ASIP	0.841200699	7.890773594	4.12436572	5.01847E-05	0.009088234	1.450840984	20
ENSG00000268518	CTD-2545M3.8	-0.700425878	8.255597458	-4.100455313	5.53072E-05	0.009863431	1.354281866	19
ENSG00000237510	AC008268.2	0.810349627	3.034948795	4.151652019	4.48917E-05	0.008432664	1.283991847	2
ENSG00000174473	GALNTL6	-0.851731944	1.931692273	-4.139261809	4.72255E-05	0.008656009	1.144539355	4
ENSG00000260359	RP11-4F5.2	-0.651135177	4.601926588	-4.06297408	6.43521E-05	0.011121139	1.137486825	15
ENSG00000170381	SEMA3E	0.779476643	2.39943858	4.139606497	4.71591E-05	0.008656009	1.113093821	7
ENSG00000133169	BEX1	0.707888995	6.35757738	4.008769487	7.99564E-05	0.013141961	0.998286527	X
ENSG00000165807	PPP1R36	0.59683902	2.801568146	4.049013924	6.80678E-05	0.011500415	0.86844442	14
ENSG00000145103	ILDR1	0.757036595	2.081964787	4.092775613	5.70556E-05	0.009974183	0.856061918	3
ENSG00000140563	MCTP2	-0.669256273	5.378893919	-3.976350175	9.09435E-05	0.014708039	0.854963064	15
ENSG00000118972	FGF23	-1.202385596	2.648333837	-4.05298767	6.70603E-05	0.01145822	0.837905417	12
ENSG00000182162	P2RY8	0.664183663	8.117978367	3.959743176	9.71131E-05	0.015539633	0.832010034	X
ENSG00000238268	RP11-229P13.19	-0.672698725	3.849547217	-3.970056481	9.32365E-05	0.014998672	0.728022698	9
ENSG00000145824	CXCL14	0.78067646	7.145504684	3.90239382	0.000121618	0.01839039	0.61644212	5
ENSG00000229314	ORM1	-1.053772688	3.54118729	-3.933736835	0.000107579	0.016770748	0.529883854	9
ENSG00000205795	CYS1	0.621872983	7.26242258	3.869270676	0.000138332	0.020507742	0.50504394	2
ENSG00000138675	FGF5	0.877213213	3.488605145	3.877544131	0.000133964	0.019958035	0.295536566	4
ENSG00000147255	IGSF1	0.587787832	7.630138859	3.808717602	0.000174659	0.02390983	0.288464284	X
ENSG00000164188	RANBP3L	0.624049479	4.983952764	3.812326537	0.000172263	0.02390983	0.216323466	5
ENSG00000101115	SALL4	0.656836986	2.684386057	3.827425189	0.00016257	0.023191506	0.027175568	20
ENSG00000237949	LINC00844	0.761807258	6.465062554	3.712067906	0.000251891	0.031741432	-0.077355364	10
ENSG00000107807	TLX1	-0.885872927	3.486175842	-3.747869535	0.000220132	0.028968734	-0.099894668	10
ENSG00000170579	DLGAP1	0.609725839	3.994466885	3.714663143	0.000249451	0.031565451	-0.20228608	18
ENSG00000165061	ZMAT4	-0.851852319	3.741990007	-3.64360433	0.000325014	0.038546666	-0.434354478	8
ENSG00000084628	NKAIN1	0.593233326	2.102254888	3.708696228	0.000255095	0.031918245	-0.510467368	1
ENSG00000273321	RP11-621L6.3	0.628968933	1.82926694	3.71734111	0.000246956	0.031381079	-0.584072572	18
ENSG00000232222	RP3-434O14.8	0.722796535	6.675384692	3.55693964	0.000446354	0.047624563	-0.602921736	1
ENSG00000130957	FBP2	0.74263313	2.345874243	3.618700746	0.000356255	0.04081147	-0.787065606	9
