ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000011201	KAL1	0.732487771	5.654943792	5.957176308	1.17338E-08	7.24215E-06	9.360935642	X
ENSG00000196433	ASMT	-0.91129103	3.131850097	-5.908155307	1.51129E-08	9.14121E-06	9.007979351	X
ENSG00000226918	AC010086.1	0.910970415	0.48334234	5.812111197	3.14146E-08	1.82706E-05	8.152155223	Y
ENSG00000080007	DDX43	0.934235975	5.428086044	5.667321371	5.13669E-08	2.93111E-05	7.927888168	6
ENSG00000224060	ARSEP1	1.032754962	1.498815611	5.393292124	1.99241E-07	0.000105713	6.262577244	Y
ENSG00000229851	ARSD-AS1	-0.718488907	8.279969854	-5.021655689	1.14977E-06	0.000589365	5.020423646	X
ENSG00000272769	RP11-725P16.2	0.694962006	5.155615364	4.844863958	2.57188E-06	0.001215333	4.163326959	2
ENSG00000006756	ARSD	-0.72921723	11.12534123	-4.778561349	3.45992E-06	0.001561764	3.962323034	X
ENSG00000258484	SPESP1	0.766499577	5.279395781	4.783791486	3.38026E-06	0.001548928	3.906903059	15
ENSG00000228906	RP13-216E22.4	-0.705868609	3.53684008	-4.659804042	5.84238E-06	0.002524157	3.30502635	X
ENSG00000132498	ANKRD20A3	-0.772223205	3.129606913	-4.472021726	1.3117E-05	0.005434208	2.504027542	9
ENSG00000234602	MCIDAS	-0.868898624	1.371417968	-4.156953136	4.83005E-05	0.018490535	1.01572801	5
ENSG00000255346	NOX5	0.673066306	4.175880507	3.981417037	9.65182E-05	0.036037025	0.670977151	15
ENSG00000222012	AC005481.5	-0.596386573	2.808275395	-3.946720737	0.000110419	0.040724566	0.450479552	7
