ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000229236	TTTY10	3.081196227	2.079627681	18.73458734	7.54232E-37	1.14051E-33	72.62495652	Y
ENSG00000241859	KALP	2.557047484	1.774672547	15.63552503	2.58321E-30	3.72019E-27	58.10005963	Y
ENSG00000147050	KDM6A	-0.839666533	10.27473653	-14.64252573	2.40273E-29	3.30299E-26	54.78729927	X
ENSG00000130021	HDHD1	-0.820825811	8.76830558	-12.22603081	2.14201E-23	2.81656E-20	41.83150711	X
ENSG00000230663	FAM224B	2.505492583	1.753744646	12.22061852	9.71152E-23	1.22377E-19	41.12765876	Y
ENSG00000005889	ZFX	-0.726644372	10.44716604	-11.44781778	1.88528E-21	2.28067E-18	37.63236798	X
ENSG00000126012	KDM5C	-0.654669559	12.03802008	-11.38399601	2.72303E-21	3.16741E-18	37.31691152	X
ENSG00000231535	LINC00278	1.8052022	1.293010537	9.935686054	2.48088E-17	2.77886E-14	28.90453215	Y
ENSG00000006757	PNPLA4	-0.73325159	9.690920327	-8.893550035	4.13788E-15	4.46935E-12	23.71310058	X
ENSG00000126838	PZP	-2.602107743	10.51586059	-6.902682907	1.98826E-10	1.87909E-07	13.43077891	12
ENSG00000080007	DDX43	1.5964112	3.751929728	6.602184844	9.23483E-10	8.4633E-07	11.93980197	6
ENSG00000006756	ARSD	-0.744473877	11.74046733	-6.478972132	1.71783E-09	1.52801E-06	11.37560686	X
ENSG00000248810	RP11-362F19.1	1.963662746	6.591861042	6.178479439	7.62244E-09	6.58644E-06	9.956241424	4
ENSG00000213901	SLC23A3	-0.829569676	7.78279128	-5.964318827	2.15692E-08	1.76302E-05	8.970004245	2
ENSG00000106537	TSPAN13	1.317892402	10.81362917	5.863047096	3.5039E-08	2.78864E-05	8.508263557	7
ENSG00000229851	ARSD-AS1	-0.716215146	8.762211051	-5.840090757	3.90886E-08	3.03117E-05	8.405885416	X
ENSG00000270223	RP13-36G14.4	-0.706358769	5.932422304	-5.530723584	1.66793E-07	0.00011731	7.028339348	X
ENSG00000119698	PPP4R4	0.692865501	8.129233884	5.338231838	4.02205E-07	0.000255357	6.202806805	14
ENSG00000239265	CLRN1-AS1	-2.311642418	3.254890804	-5.339252071	4.00352E-07	0.000255357	6.133703945	3
ENSG00000167992	VWCE	1.272095024	10.45193906	5.273021669	5.39714E-07	0.000326451	5.919998665	11
ENSG00000074276	CDHR2	1.077357186	11.3970644	5.256436888	5.81431E-07	0.000344789	5.846736389	5
ENSG00000256817	RP11-118B22.1	-1.665448336	4.527228598	-5.240828338	6.23555E-07	0.000362657	5.757066628	12
ENSG00000188120	DAZ1	1.329809193	1.001334779	5.3178421	4.83771E-07	0.000298586	5.671688804	Y
ENSG00000186458	DEFB132	1.635736175	2.450070383	5.216878116	6.94035E-07	0.000396032	5.397707827	20
ENSG00000070087	PFN2	-0.636345047	9.368788755	-5.12435602	1.04676E-06	0.000575438	5.296231971	3
ENSG00000260042	CTD-2034I21.1	-1.120314588	0.90526016	-5.145154121	9.63092E-07	0.000539385	4.989657434	16
ENSG00000188153	COL4A5	0.877322188	7.647165986	4.969172403	2.06457E-06	0.001076529	4.661893812	X
ENSG00000129910	CDH15	1.450093841	5.575300894	4.945188667	2.29046E-06	0.001174074	4.527761379	16
ENSG00000225490	RP4-610C12.3	1.001301746	1.579346656	5.009358059	1.73369E-06	0.000919861	4.378477127	20
ENSG00000135697	BCMO1	1.024088067	5.365030209	4.844215904	3.53415E-06	0.001781387	4.117739585	16
ENSG00000204117	RP4-640H8.2	1.158075171	2.036509826	4.739774732	5.50237E-06	0.002728002	3.34974418	20
ENSG00000205944	DAZ2	1.058256436	0.700166847	4.756708267	5.81694E-06	0.00279241	3.307133402	Y
ENSG00000127324	TSPAN8	1.063934062	8.33908757	4.61280637	9.34735E-06	0.00441706	3.244866434	12
ENSG00000156510	HKDC1	-1.568506803	7.760651758	-4.586795473	1.04073E-05	0.004768924	3.14234892	10
ENSG00000139352	ASCL1	-2.349702149	4.063211373	-4.600105819	9.85118E-06	0.004583528	3.14107371	12
ENSG00000100558	PLEK2	-1.087087937	9.128451086	-4.575491055	1.09034E-05	0.004921654	3.094707432	14
ENSG00000056998	GYG2	-0.636542188	10.711044	-4.420429728	2.04951E-05	0.008983097	2.497483335	X
ENSG00000109472	CPE	0.760544271	9.428367157	4.391036657	2.30625E-05	0.00996399	2.396023209	4
ENSG00000169026	MFSD7	0.711098913	8.021840132	4.299448009	3.32021E-05	0.013617335	2.063191263	4
ENSG00000258484	SPESP1	1.061272867	4.497300501	4.298554464	3.33195E-05	0.013617335	1.962064666	15
ENSG00000143195	ILDR2	-0.819281898	6.205804684	-4.204867286	4.8112E-05	0.019379354	1.707653723	1
ENSG00000105088	OLFM2	0.976565156	10.17255221	4.201746533	4.86999E-05	0.019379354	1.696006352	19
ENSG00000100867	DHRS2	1.663018183	9.194738755	4.16990769	5.51044E-05	0.021365662	1.587684158	14
ENSG00000121552	CSTA	0.673022298	8.314428221	4.128933993	6.45406E-05	0.024097552	1.4440016	3
ENSG00000136960	ENPP2	-0.773630301	8.780936413	-4.121062102	6.65226E-05	0.024534658	1.410697591	8
ENSG00000234383	CTBP2P8	-0.963763874	2.413837323	-4.145095426	6.06472E-05	0.022926934	1.279369846	1
ENSG00000257069	RP11-783K16.10	0.779142648	1.940827914	4.181684918	5.26466E-05	0.02067779	1.201298449	11
ENSG00000100156	SLC16A8	-0.709002128	4.76540268	-4.031246778	9.36776E-05	0.033727278	1.040655506	22
ENSG00000170500	LONRF2	-0.717538218	8.403357598	-3.973037778	0.000116624	0.041012348	0.892754012	2
ENSG00000185518	SV2B	1.079674715	4.756498232	3.961491661	0.000121773	0.041849623	0.764787721	15
ENSG00000231748	RP11-227H15.5	-1.391885939	3.68670989	-3.957043737	0.000123813	0.042072815	0.731726134	10
ENSG00000078114	NEBL	-0.827860165	7.636973911	-3.92307686	0.000140507	0.045692006	0.723961352	10
ENSG00000119782	FKBP1B	0.86614494	2.627263246	4.004414747	0.000103661	0.036882553	0.716064849	2
ENSG00000219435	TEX40	0.757285382	1.702822307	3.941866719	0.000131024	0.043544662	0.272838362	11
