ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000225490	RP4-610C12.3	0.696862937	1.217212748	7.124343766	4.06274E-12	1.49841E-09	16.30059767	20
ENSG00000182162	P2RY8	0.776254063	6.771702561	6.972146984	1.08992E-11	3.97138E-09	15.95910511	X
ENSG00000128709	HOXD9	-0.60850507	6.204860372	-6.670319689	7.34614E-11	2.55367E-08	14.10056319	2
ENSG00000162543	UBXN10	0.819559697	4.978351789	6.619096928	1.0089E-10	3.42832E-08	13.73186219	1
ENSG00000163618	CADPS	0.882075741	3.016027791	6.639619618	8.88671E-11	3.0541E-08	13.67886071	3
ENSG00000272369	RP11-446N19.1	0.783118199	5.931340509	6.549797901	1.545E-10	5.07885E-08	13.36072788	12
ENSG00000116035	VAX2	-0.78867435	3.550546568	-6.520173371	1.85174E-10	6.02175E-08	13.07320308	2
ENSG00000162998	FRZB	-0.826945435	9.862958795	-6.439861826	3.0157E-10	9.60041E-08	12.71038767	2
ENSG00000108375	RNF43	0.885822259	3.279517712	6.431506938	3.17179E-10	9.99212E-08	12.47073962	17
ENSG00000160868	CYP3A4	-1.441415159	4.678587818	-6.398422966	3.87136E-10	1.19471E-07	12.43689463	7
ENSG00000104833	TUBB4A	0.659331293	7.415485673	6.342587971	5.40935E-10	1.61975E-07	12.16485915	19
ENSG00000125813	PAX1	0.841850916	4.934874004	6.349849418	5.17974E-10	1.56651E-07	12.13855041	20
ENSG00000110723	EXPH5	-0.80342613	4.351741585	-6.298134868	7.04834E-10	2.01097E-07	11.83070336	11
ENSG00000233427	RP1-212P9.3	0.871505444	2.633583422	6.314544989	6.39337E-10	1.85918E-07	11.64724631	1
ENSG00000257261	RP11-96H19.1	0.69459475	7.683451129	6.172174546	1.48004E-09	3.96115E-07	11.18739044	12
ENSG00000149294	NCAM1	0.682753281	10.42665375	6.010760382	3.76279E-09	9.10383E-07	10.26092784	11
ENSG00000185274	WBSCR17	-0.657618176	8.308943284	-5.97749234	4.54941E-09	1.08337E-06	10.09227506	7
ENSG00000170745	KCNS3	0.63223435	10.52578306	5.970308063	4.73927E-09	1.11976E-06	10.03655022	2
ENSG00000214970	CTC-297N7.7	1.200321824	3.469974382	5.98947654	4.24911E-09	1.01989E-06	9.952979219	17
ENSG00000260186	RP11-481J2.2	0.703793763	1.111294679	6.039888288	3.18914E-09	7.90568E-07	9.762881042	16
ENSG00000244306	CTD-2314B22.3	0.650110959	3.510814259	5.943343034	5.52333E-09	1.27513E-06	9.727328382	14
ENSG00000171208	NETO2	0.590441847	6.937612757	5.891638562	7.39626E-09	1.65693E-06	9.631348285	16
ENSG00000168418	KCNG4	0.591208451	0.749619718	6.014979605	3.67849E-09	8.97166E-07	9.577022322	16
ENSG00000183675	PTPN20B	0.777883829	3.994008315	5.869813255	8.36127E-09	1.85934E-06	9.362236248	10
ENSG00000224287	MSL3P1	0.689121302	4.824969919	5.849447731	9.37185E-09	2.02452E-06	9.32576994	2
ENSG00000029559	IBSP	0.839592951	1.436921658	5.937795975	5.69966E-09	1.30587E-06	9.263918739	4
ENSG00000144837	PLA1A	-0.799416652	8.8943148	-5.726287035	1.85574E-08	3.84406E-06	8.727557617	3
ENSG00000122254	HS3ST2	0.771834384	4.64363219	5.683660266	2.34427E-08	4.63385E-06	8.424539452	16
ENSG00000260047	RP11-989E6.2	0.875529352	4.720212992	5.630955629	3.12347E-08	6.0944E-06	8.146894588	16
ENSG00000236816	ANKRD20A7P	0.718672521	1.726059415	5.701489754	2.12634E-08	4.25874E-06	8.04905674	9
ENSG00000242173	ARHGDIG	0.663390053	5.066478054	5.600091085	3.69133E-08	7.06562E-06	8.011470779	16
ENSG00000204677	FAM153C	0.739145627	3.959096997	5.581000625	4.09157E-08	7.73383E-06	7.827721536	5
ENSG00000265179	RP11-672L10.2	0.808465271	1.72259947	5.611628071	3.4682E-08	6.72363E-06	7.566540913	18
ENSG00000148680	HTR7	0.923697355	5.083535221	5.510145841	5.9804E-08	1.10029E-05	7.543810683	10
ENSG00000250303	RP11-356J5.12	0.623677933	8.806129944	5.450269197	8.21644E-08	1.44217E-05	7.296658265	11
ENSG00000150667	FSIP1	-0.775424174	3.762439166	-5.419469597	9.66414E-08	1.66064E-05	7.021677894	15
ENSG00000196433	ASMT	-0.702390735	1.792411006	-5.459173412	7.83875E-08	1.39451E-05	6.923747672	X
ENSG00000205279	CTXN3	1.257043097	3.983461011	5.407246669	1.03049E-07	1.75084E-05	6.920322155	5
ENSG00000100362	PVALB	1.30732768	4.755360469	5.389510455	1.13085E-07	1.88952E-05	6.895820242	22
ENSG00000143125	PROK1	1.088543847	3.80638773	5.398888885	1.07665E-07	1.81906E-05	6.868794862	1
ENSG00000054938	CHRDL2	0.830129772	6.696766135	5.360519966	1.31566E-07	2.11646E-05	6.850980492	11
ENSG00000145832	SLC25A48	-0.921269386	5.366000414	-5.36351407	1.29529E-07	2.10751E-05	6.842872586	5
ENSG00000162981	FAM84A	0.640641848	2.062248546	5.426151655	9.3304E-08	1.61245E-05	6.718642989	2
ENSG00000205002	AARD	0.720279892	1.916724955	5.367354547	1.26961E-07	2.08679E-05	6.37431783	8
ENSG00000185942	NKAIN3	-0.75807014	2.078000224	-5.330382809	1.53876E-07	2.41826E-05	6.342507302	8
ENSG00000181016	LSMEM1	0.736139753	9.346288038	5.230254396	2.57586E-07	3.80008E-05	6.192593822	7
ENSG00000224568	AC096669.3	0.950400873	4.445158078	5.249877357	2.32996E-07	3.48836E-05	6.188688225	2
ENSG00000206195	AP000525.9	0.62943403	3.284357232	5.253903665	2.28239E-07	3.43415E-05	6.092544358	22
ENSG00000149968	MMP3	1.688424752	7.746044452	5.162066116	3.64159E-07	5.10387E-05	5.870734245	11
ENSG00000178860	MSC	0.615863321	6.393915351	5.148429131	3.90092E-07	5.41173E-05	5.801749066	8
ENSG00000116983	HPCAL4	-0.644698293	8.149135434	-5.133510873	4.2051E-07	5.70819E-05	5.729549135	1
ENSG00000260641	RP11-1299A16.3	0.825212846	6.112388995	5.135501216	4.16323E-07	5.69722E-05	5.728962407	4
ENSG00000270380	RP11-470L19.5	0.835169001	2.10446568	5.195027149	3.08183E-07	4.48331E-05	5.569529475	1
ENSG00000259745	RP11-809H16.3	0.596108895	1.397545057	5.231335374	2.56168E-07	3.79769E-05	5.545648387	15
ENSG00000095203	EPB41L4B	-0.734070287	9.221936839	-5.040045159	6.70334E-07	8.66363E-05	5.271895749	9
ENSG00000272622	RP11-395N3.2	0.700202315	3.46742331	5.071568123	5.73237E-07	7.63718E-05	5.234197028	2
ENSG00000170775	GPR37	0.715065273	5.077389669	5.027857778	7.11985E-07	8.9719E-05	5.160663295	7
ENSG00000004468	CD38	0.599814315	9.172717993	4.995066147	8.36852E-07	0.000101642	5.063221643	4
ENSG00000136653	RASSF5	0.720984974	9.509861646	4.95005911	1.04315E-06	0.000119049	4.849116156	1
ENSG00000170927	PKHD1	0.746877894	3.3945726	4.974428845	9.26018E-07	0.000109826	4.759452515	6
ENSG00000272724	RP1-288H2.4	0.661701185	1.820735929	5.03013248	7.04025E-07	8.90872E-05	4.700045467	12
ENSG00000272163	GS1-72M22.1	0.714125708	3.7486698	4.901303624	1.32192E-06	0.000146443	4.461290314	8
ENSG00000184221	OLIG1	-0.827771941	4.306786267	-4.875623595	1.49638E-06	0.000160034	4.42824256	21
ENSG00000154127	UBASH3B	0.772379192	7.031292524	4.832883149	1.83705E-06	0.000186436	4.325165447	11
ENSG00000138395	CDK15	0.629813092	4.984062823	4.848158809	1.70749E-06	0.000176848	4.321508052	2
ENSG00000082482	KCNK2	0.59253676	5.781069343	4.763013295	2.56057E-06	0.00023901	3.980076366	1
ENSG00000163273	NPPC	0.825823373	2.367818483	4.843152218	1.74895E-06	0.00017991	3.972067014	2
ENSG00000167723	TRPV3	-0.842621538	6.520935172	-4.751013246	2.70975E-06	0.000249819	3.953025383	17
ENSG00000120251	GRIA2	0.667560272	4.023177019	4.78161886	2.34479E-06	0.000222299	3.941084452	4
ENSG00000204740	C10orf112	0.676485362	3.056387347	4.800311433	2.1457E-06	0.000208303	3.90708291	10
ENSG00000139044	B4GALNT3	-0.656966311	7.598826735	-4.720682443	3.12506E-06	0.000279619	3.815029735	12
ENSG00000239388	ASB14	0.78515123	8.150254861	4.7158636	3.19644E-06	0.000284323	3.792021625	3
ENSG00000169891	REPS2	-0.63207239	7.100440613	-4.71331523	3.23482E-06	0.000286055	3.785678492	X
ENSG00000164106	SCRG1	0.588383545	3.792473559	4.724770138	3.06571E-06	0.000275941	3.666892545	4
ENSG00000140287	HDC	0.689723103	5.116054028	4.690826619	3.59331E-06	0.000310493	3.616759587	15
ENSG00000182508	LHFPL1	0.616218279	1.694584097	4.7980117	2.16928E-06	0.000208935	3.571549931	X
ENSG00000272016	RP11-215G15.5	-0.634404997	8.506698315	-4.666537403	4.02335E-06	0.000339884	3.565377093	5
ENSG00000160183	TMPRSS3	0.655446034	2.242581936	4.741570631	2.83299E-06	0.000258066	3.475163052	21
ENSG00000056998	GYG2	-0.807359897	4.483528865	-4.645060402	4.44448E-06	0.000366252	3.401640809	X
ENSG00000144460	NYAP2	0.882675472	5.105038739	4.626740017	4.83691E-06	0.000395359	3.327811437	2
ENSG00000170965	PLAC1	-0.700396833	1.110531339	-4.744177721	2.79843E-06	0.000255689	3.278090873	X
ENSG00000188488	SERPINA5	1.00913792	8.294413499	4.589128839	5.74948E-06	0.000453999	3.231528979	14
ENSG00000157087	ATP2B2	0.853766315	9.305167611	4.552306285	6.80173E-06	0.000522093	3.06143059	3
ENSG00000273301	RP11-314B1.2	0.92669254	5.067550465	4.556397396	6.67627E-06	0.000516395	3.016575332	2
ENSG00000255970	RP11-43N5.1	0.621196862	5.163873958	4.54797853	6.9369E-06	0.000531121	2.994764446	12
ENSG00000271952	RP11-245G13.2	-0.866905524	4.89870693	-4.516055724	8.01671E-06	0.000592786	2.865682174	2
ENSG00000260001	TGFBR3L	-0.733278319	3.316549322	-4.538809929	7.23185E-06	0.000549529	2.827263559	19
ENSG00000107623	GDF10	0.726531729	5.63966617	4.493544465	8.87321E-06	0.000648341	2.785654983	10
ENSG00000261787	TCF24	0.684937113	2.667691703	4.55965329	6.57802E-06	0.0005101	2.755849973	8
ENSG00000089199	CHGB	-0.914454185	7.385682511	-4.465045582	1.00839E-05	0.00072611	2.699430578	20
ENSG00000189316	RP11-797H7.5	0.685250815	5.517112484	4.437056525	1.14259E-05	0.000805069	2.53814216	7
ENSG00000234281	AC007970.1	0.654640282	7.029748232	4.407305857	1.30395E-05	0.0008922	2.459633507	2
ENSG00000137766	UNC13C	0.690372731	8.109021651	4.389575177	1.41025E-05	0.000932104	2.377798581	15
ENSG00000154864	PIEZO2	-0.64152776	4.753641037	-4.403608701	1.32546E-05	0.000902834	2.374314835	18
ENSG00000205334	AC074091.13	0.641685976	3.374374199	4.430478055	1.17654E-05	0.000819861	2.327394021	2
ENSG00000260500	CTD-3193O13.1	-0.672272145	2.734817843	-4.415127222	1.25953E-05	0.000863791	2.223737712	19
ENSG00000253267	RP11-666I19.2	0.596938964	0.995415843	4.517923379	7.96158E-06	0.000590152	2.189101656	8
ENSG00000141433	ADCYAP1	0.787818347	3.088688818	4.391816986	1.39636E-05	0.000926102	2.118956927	18
ENSG00000261600	RP11-575H3.1	-0.609973733	2.026431648	-4.418574702	1.24042E-05	0.000854532	2.100819083	2
ENSG00000269985	RP1-232P20.1	-0.620024212	4.060253903	-4.322999215	1.8883E-05	0.001176928	1.988700035	6
ENSG00000196960	RP11-192P3.5	0.785513113	5.411404679	4.281880412	2.25715E-05	0.001362537	1.88586751	10
ENSG00000197085	NPSR1-AS1	0.71258444	2.741388754	4.35192297	1.66415E-05	0.001066292	1.881999481	7
ENSG00000128313	APOL5	0.768664526	3.351902121	4.319116191	1.92051E-05	0.001187768	1.857139623	22
ENSG00000251027	CTC-254B4.1	-0.67279045	1.928493027	-4.344632208	1.71813E-05	0.001093922	1.763837095	5
ENSG00000146809	ASB15	0.6832924	9.92123808	4.244593198	2.6503E-05	0.001529636	1.763702028	7
ENSG00000224609	RP11-470E16.1	0.846671607	6.351712887	4.23798869	2.72642E-05	0.001552827	1.739773154	1
ENSG00000251196	RP11-54F2.1	-0.651681448	5.223837791	-4.239563478	2.70808E-05	0.001548214	1.722233561	5
ENSG00000257219	RP11-54A9.1	-0.835642762	3.857285314	-4.230703616	2.81281E-05	0.001579737	1.594465795	12
ENSG00000230442	RP11-390E23.3	0.652036301	6.256086426	4.198092134	3.23254E-05	0.001755147	1.587080251	7
ENSG00000180730	SHISA2	0.642055345	7.663752881	4.193193849	3.30052E-05	0.001779282	1.579084864	13
ENSG00000162989	KCNJ3	0.634099118	3.556375679	4.240778823	2.69401E-05	0.001544759	1.56561167	2
ENSG00000072182	ASIC4	-0.627010587	2.829738984	-4.228595792	2.83828E-05	0.001589596	1.46445146	2
ENSG00000134986	NREP	0.749737135	8.843421715	4.160930786	3.78354E-05	0.00196946	1.438521974	5
ENSG00000257859	RP11-266E14.1	-0.59600651	1.919308581	-4.26822191	2.39422E-05	0.001419773	1.432732412	12
ENSG00000164236	ANKRD33B	-0.680104031	4.473100657	-4.141862176	4.09993E-05	0.002098038	1.284080403	5
ENSG00000106304	SPAM1	0.677638045	3.299408319	4.166609343	3.69391E-05	0.001926119	1.230444686	7
ENSG00000257542	OR7E47P	0.784341459	6.206192214	4.104022878	4.80385E-05	0.002335735	1.209313438	12
ENSG00000242052	RP11-190C22.1	-0.594861263	4.159060054	-4.116374986	4.5623E-05	0.00225086	1.159680662	3
ENSG00000147889	CDKN2A	-0.594663864	3.09500143	-4.108072724	4.72334E-05	0.002304271	0.987772242	9
ENSG00000169006	NTSR2	-0.667026588	3.950817296	-4.074603657	5.42906E-05	0.002586108	0.978648391	2
ENSG00000211448	DIO2	0.592649951	8.984167024	4.043836954	6.16527E-05	0.002799644	0.975968888	14
ENSG00000185960	SHOX	0.649432698	4.678324775	4.060194022	5.76281E-05	0.002677183	0.953224048	X
ENSG00000264424	MYH4	0.757697097	7.584685576	4.019230011	6.82136E-05	0.003018479	0.893520418	17
ENSG00000125148	MT2A	-0.588709073	14.07956134	-4.031039977	6.49861E-05	0.002913686	0.871000445	16
ENSG00000223749	MIR503HG	-0.861685595	6.100820813	-3.99795116	7.44164E-05	0.003201387	0.797755377	X
ENSG00000246859	STARD4-AS1	0.628630727	7.065787616	3.992598576	7.60589E-05	0.003253535	0.793477961	5
ENSG00000152672	CLEC4F	-0.668587728	2.8214175	-4.020014998	6.79944E-05	0.003018479	0.635313329	2
ENSG00000114805	PLCH1	0.641494657	4.806552673	3.971487057	8.28787E-05	0.003466807	0.618271316	3
ENSG00000137869	CYP19A1	0.697976591	4.060023396	3.979733639	8.01485E-05	0.003371253	0.589200251	15
ENSG00000197616	MYH6	-0.623561303	13.15139038	-3.949295249	9.06706E-05	0.0036562	0.566306087	14
ENSG00000171903	CYP4F11	-0.767420031	4.24092219	-3.946232793	9.17988E-05	0.003691851	0.510007658	19
ENSG00000177993	ZNRF3-AS1	-0.632726043	2.071993614	-4.015298557	6.93213E-05	0.003060562	0.483168144	22
ENSG00000108700	CCL8	0.645954783	2.43736259	4.000735101	7.35755E-05	0.003183323	0.406928812	17
ENSG00000204595	DPRX	0.596220752	2.642423946	3.97111036	8.30055E-05	0.003467315	0.351983057	19
ENSG00000104055	TGM5	-0.725146562	3.573393915	-3.915083201	0.000104056	0.003963446	0.322702778	15
ENSG00000107518	ATRNL1	0.820074845	7.23225401	3.858426999	0.000130421	0.004676791	0.283976771	10
ENSG00000099617	EFNA2	-0.616678357	2.302044966	-3.899294102	0.000110846	0.004148917	0.078871666	19
ENSG00000164520	RAET1E	-0.663065138	5.37728706	-3.795182555	0.000167271	0.005658572	0.018225827	6
ENSG00000237372	RP11-316P17.2	-0.770586401	2.105255674	-3.871856941	0.000123653	0.004516485	-0.055304656	9
ENSG00000224235	RP5-1027O11.1	0.7918551	2.586146221	3.843377157	0.00013842	0.004887998	-0.141559068	1
ENSG00000250878	METTL21EP	0.832752795	5.320104774	3.752599483	0.0001974	0.006395238	-0.165082332	13
ENSG00000260721	AF067845.1	0.625429587	2.242813556	3.855399496	0.000131994	0.004712981	-0.170774698	8
ENSG00000250978	RP11-357D18.1	-0.62509626	11.5652766	-3.729238157	0.000216032	0.006805686	-0.231721668	5
ENSG00000159495	TGM7	-0.991504485	3.45818366	-3.755238298	0.000195393	0.006347224	-0.292347503	15
ENSG00000198555	RP11-598D12.4	0.611905396	4.247140215	3.73484605	0.000211414	0.006702087	-0.309606603	16
ENSG00000197769	MAP1LC3C	-0.699634149	5.556052776	-3.680275184	0.00026059	0.007834016	-0.388772317	1
ENSG00000244619	RP11-315I20.3	-0.711418774	5.15572693	-3.677509567	0.000263349	0.007893408	-0.419108578	1
ENSG00000119125	GDA	0.646770473	6.420161147	3.656840851	0.000284851	0.008391583	-0.460766973	9
ENSG00000115112	TFCP2L1	0.645301418	8.30825977	3.644581687	0.000298374	0.00861988	-0.494637525	2
ENSG00000062524	LTK	0.704141303	5.784328551	3.650940824	0.000291286	0.008470542	-0.505582898	15
ENSG00000223784	RP11-554I8.2	0.676062884	6.912973733	3.628954511	0.000316487	0.008991413	-0.54255636	10
ENSG00000235587	GAPDHP65	0.655225694	5.552738205	3.63097184	0.000314092	0.00898735	-0.588889239	X
ENSG00000112246	SIM1	-0.629583338	5.960505794	-3.618255121	0.000329479	0.00926924	-0.593619225	6
ENSG00000273259	RP11-986E7.7	0.686260969	2.314755184	3.727350672	0.000217608	0.006848189	-0.635006449	14
ENSG00000172738	TMEM217	-0.592383863	3.805286461	-3.629389663	0.000315969	0.008991413	-0.692296883	6
ENSG00000243429	OR7E29P	0.843066385	5.662594081	3.547362645	0.000429049	0.010930991	-0.870010157	3
ENSG00000237433	AC097639.8	-0.603315013	2.926836879	-3.570818265	0.000393344	0.010369386	-0.997718091	3
ENSG00000077274	CAPN6	0.609476738	6.291713809	3.469332672	0.00057089	0.013069662	-1.104838891	X
ENSG00000230453	ANKRD18B	-0.591262072	2.208829315	-3.55917334	0.000410707	0.010670971	-1.169861329	9
ENSG00000235263	RP13-392I16.1	-0.829681345	6.754588157	-3.435441034	0.000645236	0.014109806	-1.204822707	1
ENSG00000158486	DNAH3	0.668763669	2.843809708	3.527977715	0.000460826	0.011482258	-1.216720409	16
ENSG00000204460	AC079586.1	0.765112196	8.170065669	3.401469223	0.000728747	0.015318796	-1.321606394	2
ENSG00000129151	BBOX1	-0.768957339	3.231790791	-3.427674881	0.000663499	0.014415752	-1.446515469	11
ENSG00000238266	LINC00707	0.60462129	2.864470634	3.454346415	0.000602719	0.013512249	-1.465093475	10
ENSG00000075702	WDR62	0.641049517	9.521988585	3.361802892	0.000838969	0.016911194	-1.466562366	19
ENSG00000006788	MYH13	0.651699077	8.538643844	3.333226836	0.000927781	0.018102512	-1.549106289	17
ENSG00000122304	PRM2	0.733446763	2.730035997	3.448487554	0.000615723	0.013702381	-1.550553515	16
ENSG00000166796	LDHC	0.742975922	2.85704746	3.398492811	0.000736524	0.01544709	-1.649091149	11
ENSG00000172215	CXCR6	0.625766722	7.265727469	3.253954879	0.001221973	0.021751703	-1.790512347	3
ENSG00000188257	PLA2G2A	-0.607558469	9.592367764	-3.120628628	0.001918213	0.029583123	-2.231093216	1
ENSG00000181541	MAB21L2	-0.608184857	2.574539755	-3.142812153	0.001781468	0.028134171	-2.462906692	4
ENSG00000187908	DMBT1	0.646364298	3.464915959	2.889022833	0.004046913	0.047001076	-3.124105193	10
